correction_id,target,wiki_path,column_name,status,edited_line_no,old_desc,new_desc,notes
Fact_BillingRedeem.ModificationDateID,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingRedeem.md,ModificationDateID,applied,123,"Clustered index key. Integer date in YYYYMMDD format derived from `CONVERT(INT, LastModificationDate)`. The ETL rolling 7-day window operates on this column. Use for date-range queries and partitioning in downstream systems. (Tier 2 — SP_Fact_BillingRedeem_DL_To_Synapse)","Integer date key in YYYYMMDD format derived from LastModificationDate via `CONVERT(INT, CONVERT(VARCHAR, DATEADD(DAY, DATEDIFF(DAY, 0, LastModificationDate), 0), 112))`. The ETL rolling 7-day delete window operates on this column.",judge-only
Fact_BillingWithdraw.AccountCurrencyID,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingWithdraw.md,AccountCurrencyID,applied,151,"Customer eToro account currency, if different from CurrencyID. Used when account and withdrawal currencies differ. FK to Dim_Currency. (Tier 1 — Billing.Withdraw)",Customer account currency. FK to Dim_Currency (Tier 1 - Billing.Withdraw),L2-semantic
Fact_BillingWithdraw.CashoutModeID,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_BillingWithdraw.md,CashoutModeID,applied,170,"Mode of withdrawal execution: 1=Auto Create (75.2%), NULL=legacy (17%), 2=Alternate e.g. eToroMoney/ACH (4%), 0=Manual (3.8%). FK to Dim_CashoutMode. (Tier 1 — Billing.WithdrawToFunding)","Mode of withdrawal execution: NULL=legacy (17%), 0=unknown/fallback (3.8%), 1=Standard (75.2%), 2=Alternate e.g. eToroMoney/ACH (4%). FK to Dim_CashoutMode (Tier 1 - Billing.WithdrawToFunding)",L2-semantic
Fact_Cashout_Rollback.PaymentDetails,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_Rollback.md,PaymentDetails,applied,152,"Payment-specific details extracted from XML data, varying by payment method. Bank transfers (FundingTypeID=2): BSB number + client address. PayPal cashouts (FundingTypeID=3, CashoutTypeID=1): email. eToroMoney (FundingTypeID=10): AccountID + PurseID. Trustly (FundingTypeID=33): GCID, PlatformAccountID, IBAN, BIC, SortCode. Skrill (FundingTypeID=35): details + BirthDate. PayID (FundingTypeID=39): PayId + Email. Otherwise: standard payment details string. (Tier 2 — SP code, Billing.GetRollbackedPaymentOrdersReport)","Payment-specific details extracted from XML data, varying by payment method. Bank transfers (FundingTypeID=2): BSB number + client address. PayPal cashouts (FundingTypeID=3): email. eToroMoney (FundingTypeID=33): AccountID + PurseID. Trustly (FundingTypeID=35): AccountID, BankName, AccountHolderName, BankCountry, IBAN, SWIFT. Format determined by CASE logic in the production SP.",judge-only
Fact_Cashout_State.ModificationDateID,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Cashout_State.md,ModificationDateID,applied,142,"Integer date in YYYYMMDD format derived from `CONVERT(INT, ModificationDate)`. ETL key for the daily DELETE+INSERT pattern. Use for date-range queries and partitioning. (Tier 2 — SP_Fact_Cashout_State)","Integer date key in YYYYMMDD format derived from ModificationDate by truncating to midnight and converting via style 112: `CONVERT(INT, CONVERT(VARCHAR, DATEADD(DAY, DATEDIFF(DAY, 0, ModificationDate), 0), 112))`. Used as the ETL key for the daily DELETE+INSERT pattern in SP_Fact_Cashout_State.",judge-only
Fact_CurrencyPriceWithSplit.ConvertRateIsBuy_0,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,ConvertRateIsBuy_0,applied,147,Pre-computed USD conversion rate for sell-side positions (IsBuy=0). Multiply by instrument price to convert to USD. Logic: if SellCurrencyID=1 then 1.00; if BuyCurrencyID=1 then 1/Ask; otherwise cross-rate. NULL where no cross-rate could be determined. Added 2023-02-26. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse),Pre-computed USD conversion rate for sell-side positions (IsBuy=0). Logic: if SellCurrencyID=1 then 1.00; if BuyCurrencyID=1 then 1/Ask; otherwise cross-rate via coalesce with 1.00 fallback. NULL for rows outside the current ETL load date (UPDATE only applies to @DateID). Added 2023-02-26.,judge-only
Fact_CurrencyPriceWithSplit.ConvertRateIsBuy_1,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CurrencyPriceWithSplit.md,ConvertRateIsBuy_1,applied,146,Pre-computed USD conversion rate for buy-side positions (IsBuy=1). Multiply by instrument price to convert to USD. Logic: if SellCurrencyID=1 then 1.00; if BuyCurrencyID=1 then 1/Bid; otherwise cross-rate. NULL where no cross-rate could be determined. Added 2023-02-26. (Tier 2 - SP_Fact_CurrencyPriceWithSplit_DL_To_Synapse),Pre-computed USD conversion rate for buy-side positions (IsBuy=1). Logic: if SellCurrencyID=1 then 1.00; if BuyCurrencyID=1 then 1/Bid; otherwise cross-rate via coalesce with 1.00 fallback. NULL for rows outside the current ETL load date (UPDATE only applies to @DateID). Added 2023-02-26.,judge-only
Fact_CustomerAction.MoveMoneyReasonID,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerAction.md,MoveMoneyReasonID,applied,200,Dictionary.MoveMoneyReason code on internal sweeps (**5/6**/recurring enums per prior audits). References dictionary dimension. Some low-volume codepoints flagged `[UNVERIFIED]` historically in **`Dim_MoveMoneyReason`** — revalidate joins. (Tier 1 — History.Credit),NULL in all archive branches; natively populated only in History.ActiveCredit. Do not join from this view. (Tier 1 - History.Credit.md),L2-semantic
Fact_CustomerAction.PositionID,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerAction.md,PositionID,applied,151,Surrogate bigint from `Internal.GetPositionID_Bigint` domain; unique trade position key. (Tier 1 — Trade.PositionTbl),"Position identifier from the source trading system. NOT a primary key of this table — defaults to 0 for non-position events, and the same PositionID appears in both open and close rows.",judge-only
Fact_CustomerUnrealized_PnL.Notional,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_CustomerUnrealized_PnL.md,Notional,applied,151,"Total absolute USD exposure across all instruments. ABS(NOP) per instrument, then summed. Always >= 0. (Tier 2 — SP_Fact_CustomerUnrealized_PnL)","Total absolute USD exposure across all positions. Computed as SUM(ABS(per-position signed USD exposure)) grouped by CID — ABS is applied per position, not per instrument. Always >= 0.",judge-only
Fact_Deposit_Fees.Threedsresponse,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Deposit_Fees.md,Threedsresponse,applied,235,"3D Secure authentication result (e.g., Unspecified, Authenticated, NotRequired). From Dictionary.ThreeDsResponseTypes. (Tier 3 - live data sampling)","3D Secure authentication outcome resolved from Dictionary.ThreeDsResponseTypes (e.g., Unspecified, Success, Failed Authentication, Skipped 3ds). Passthrough from BackOffice.BillingDepositsPCIVersion.",judge-only
Fact_Deposit_State.FromDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Deposit_State.md,FromDate,applied,134,"Start of the day window for this deposit state record. Set to midnight of ModificationDate (e.g., 2026-03-10 00:00:00). Used as a partitioning boundary by the ETL. (Tier 3 - live data sampling)","Start-date timestamp passed through from DWH_staging.etoro_Billing_BI_Deposit_State_Report. The ETL partitions on ModificationDate, not FromDate. (Tier 2 – SP_Fact_Deposit_State)",judge-only
Fact_Guru_Copiers.Investment,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Guru_Copiers.md,Investment,applied,78,Sum of open position investment amounts across all copy relationships. Represents capital actively deployed in mirrored trades. Source: aggregated `Trade.Position.Amount`. (Tier 2 — SP_Fact_Guru_Copiers / AUM Life Cycle confluence),"Sum of investment amounts across all copy relationships for this copier on this day. Aggregated from Ext_FGC_Guru_Copiers, which is loaded from [DWH_staging].[etoro_History_GuruCopiers].",judge-only
Fact_History_Cost.DateID,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_History_Cost.md,DateID,applied,133,"Date of the cost event in YYYYMMDD format. Computed: CONVERT(INT, Occurred). PK component. (Tier 2 — SP_Fact_History_Cost_DL_To_Synapse)","Date of the cost event in YYYYMMDD integer format. Computed as CONVERT(INT, CONVERT(VARCHAR(10), Occurred, 112)). PK component. (Tier 2 — SP_Fact_History_Cost_DL_To_Synapse)",judge-only
Fact_Position_Futures_Snapshot.IsPartialCloseChild,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Position_Futures_Snapshot.md,IsPartialCloseChild,applied,118,"1=this position is the child (remainder) of a partial close event. Generally filter out child positions from most metrics on OPEN when aggregating, but not all (e.g., volume is already pro-rated so excluding these is wrong). NEVER filter these out on CLOSE. (Tier 5 — domain expert, SP_Fact_Position_Futures_Snapshot)",1 = this position is the closed-off portion created by a partial close event (not the remainder). Child positions are excluded from OpenAtSettlement rows in this table; they appear only in ClosedBeforeSettlement rows.,judge-only
Fact_SnapshotCustomer.City,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,City,applied,198,Customer city. PII: dynamically masked at DDL level. GDPR erasure supported. Source: Ext_FSC_Real_Customer_Customer.City (CC). (Tier 2 - SP_Fact_SnapshotCustomer),"Customer city (nvarchar(50), nullable). No DDL-level dynamic data masking is defined on this column. GDPR erasure handled in ETL. Source: Ext_FSC_Real_Customer_Customer.City (CC).",judge-only
Fact_SnapshotCustomer.Email,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotCustomer.md,Email,applied,197,Customer email address. PII: dynamically masked at DDL level (MASKED WITH default()). GDPR: set to masked value when UserName='DelUserName*'. Source: Ext_FSC_Real_Customer_Customer.Email (CC). (Tier 2 - SP_Fact_SnapshotCustomer),"Customer email address (nvarchar(50), nullable). No DDL-level dynamic data masking is defined on this column. GDPR erasure handled in ETL. Source: Ext_FSC_Real_Customer_Customer.Email (CC).",judge-only
Fact_SnapshotEquity.DateRangeID,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,DateRangeID,applied,150,"Encoded date range as 12-digit bigint (YYYYMMDDYYYY). FromDate in first 8 digits, ToDate suffix in last 4 digits. New rows get @date+1231; updated rows get end-date set to @daybefore. Decoded via Dim_Range. Part of PK. (Tier 2 — SP_Fact_SnapshotEquity)","Encoded date range as 12-digit bigint (YYYYMMDDMMDD). First 8 digits are the FromDate (YYYYMMDD); last 4 digits are the ToDate month-day suffix (MMDD, typically 1231 for Dec 31). New rows get @date concatenated with 1231; updated rows get the last 4 digits replaced with the MMDD of @daybefore. Decoded via Dim_Range. Part of PK.",judge-only
Fact_Withdraw_Fees.WithdrawID,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_Withdraw_Fees.md,WithdrawID,applied,154,Withdrawal event identifier. Primary key for this cashout. (Tier 2 - SP passthrough),"Withdrawal event identifier, passed through from the staging source. Nullable; not defined as a primary key in the DDL.",judge-only
History_CurrencyPrice.MarketPriceRateID,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/History_CurrencyPrice.md,MarketPriceRateID,applied,156,"Market-level rate ID for this tick. Links to the composite market price at this point. Distinct from PriceRateID when bid/ask have separate market sources. (Tier 1 - upstream wiki, Trade.CurrencyPrice)",Market rate ID; defaults to TCRP_NullMarketPriceRateID when not set. (Tier 1 - Trade.CurrencyPrice.md),L2-semantic
History_CurrencyPrice.ReceivedOnPriceServer,wikis,knowledge/synapse/Wiki/DWH_dbo/Tables/History_CurrencyPrice.md,ReceivedOnPriceServer,applied,183,"Timestamp when eToro price server received this tick. Used by SP_Dim_Instrument to detect instrument recency: ""last tick received for this instrument"". (Tier 2 - SP_Dim_Instrument usage: min(ReceivedOnPriceServer) for instrument last seen)",Timestamp when eToro price server received this tick. SP_Dim_Instrument uses MIN(ReceivedOnPriceServer) per instrument (for yesterday's ticks) to record the earliest reception time for each instrument.,judge-only
Dim_Instrument_Correlation.Covariance,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,Covariance,applied,145,Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
Dim_Instrument_Correlation.DateID,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,DateID,applied,139,Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
Dim_Instrument_Correlation.InsertDate,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,InsertDate,applied,147,Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
Dim_Instrument_Correlation.InstrumentID_a,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,InstrumentID_a,applied,140,"ID of the first financial instrument in the pair. In the full-symmetric view, this can be any instrument (not limited to <= InstrumentID_b). Resolves to Dim_Currency.CurrencyID for the instrument name. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki)",ID of the first financial instrument in the pair (always <= InstrumentID_b in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
Dim_Instrument_Correlation.InstrumentID_b,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,InstrumentID_b,applied,141,"ID of the second financial instrument in the pair. In the full-symmetric view, this can be any instrument (not limited to >= InstrumentID_a). Resolves to Dim_Currency.CurrencyID for the instrument name. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki)",ID of the second financial instrument in the pair (always >= InstrumentID_a in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
Dim_Instrument_Correlation.PearsonCorrelation,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,PearsonCorrelation,applied,146,Pearson correlation coefficient between the two instruments' hourly price returns over the 3-month window. Range -1.0 (perfect negative) to +1.0 (perfect positive). 0 = no linear correlation. Formula: Covariance / (StandardDeviation_a * StandardDeviation_b). (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Pearson correlation coefficient between the two instruments' hourly price returns over the 3-month window. Range -1.0 (perfect negative) to +1.0 (perfect positive). 0 = no linear correlation. Formula: Covariance / (StandardDeviation_a * StandardDeviation_b). (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
Dim_Instrument_Correlation.SampleSize,wikis,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,SampleSize,applied,142,Number of hourly candle data points where both instruments had valid prices in the 3-month lookback window. Higher values = more reliable correlation estimate. Low values (< 100) indicate sparse data. (Tier 1 — inherited from Dim_Instrument_Correlation_UnionedPartitions wiki),Number of hourly candle data points where both instruments had valid prices in the 3-month lookback window. Higher values = more reliable correlation estimate. Low values (< 100) indicate sparse data. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),L1-structural
