correction_id,wiki_path,wiki_object,column_name,current_desc,source_wiki,source_desc,new_audit_verdict,new_audit_severity,new_audit_layer,new_audit_proposed_fix,old_judge_verdict,old_judge_contradicting_fact,old_judge_suggested_rewrite,conflict_flag,final_proposed_fix,narrative_review_needed,notes
Dim_Currency.CurrencyTypeID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Currency.md,Dim_Currency,CurrencyTypeID,"FK to Dim_CurrencyType (if exists). Asset class: 1=Forex (174), 2=Commodity (533), 4=Indices (203), 5=Stocks (13,044), 6=ETF (1,094), 10=Crypto (686). Determines trading rules, leverage limits, and settlement eligibility. (Tier 1 - Dictionary.Currency upstream wiki)",,,,,,,WRONG,"Stocks (CurrencyTypeID=5): 8,632 instruments — largest category. Individual company shares. Can be REAL (1x leverage) or CFD.
- **ETF** (CurrencyTypeID=6): 652 instruments — exchange-traded funds. Similar trading rules to stocks.
- **Crypto** (CurrencyTypeID=10): 630 instruments — Bitcoin, Ethereum, etc. ESMA caps retail leverage at 2x. Can be REAL at 1x.
- **Commodity** (CurrencyTypeID=2): 412 instruments — Gold, Oil, Silver, etc. Always CFD. ESMA caps retail at 10x.
- **Forex** (CurrencyTypeID=1): 176 instruments — currency pairs. Always CFD. ESMA caps retail at 30x (majors) / 20x (minors).
- **Indices** (CurrencyTypeID=4): 167 instruments — S&P 500, NASDAQ, DJ30, etc. Always CFD. ESMA caps retail at 20x.","FK to Dim_CurrencyType. Asset class identifier: 1=Forex (176), 2=Commodity (412), 4=Indices (167), 5=Stocks (8,632), 6=ETF (652), 10=Crypto (630). Determines trading rules, leverage limits, and settlement eligibility.",FALSE,"FK to Dim_CurrencyType. Asset class identifier: 1=Forex (176), 2=Commodity (412), 4=Indices (167), 5=Stocks (8,632), 6=ETF (652), 10=Crypto (630). Determines trading rules, leverage limits, and settlement eligibility.",FALSE,judge only (no new audit hit)
Dim_Customer.AccountStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,AccountStatusID,Account operational status. Default=1 (Active/Normal). 2=Closed or Restricted. (Tier 1 — Customer.CustomerStatic),,,,,,,WRONG,AccountStatusID int NULL DEFAULT ((0)),Account operational status. Default=0. SP_Dim_Customer converts NULLs to 0 via ISNULL.,FALSE,Account operational status. Default=0. SP_Dim_Customer converts NULLs to 0 via ISNULL.,FALSE,judge only (no new audit hit)
Dim_Customer.AffiliateID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,AffiliateID,Affiliate (partner) ID under which the customer was acquired (renamed from SerialID). FK to BackOffice.Affiliate. NULL for direct/organic registrations,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Customer/Tables/Customer.CustomerStatic.md,,FAIL,LOW,L0-unresolved,,WRONG,"ISNULL(AffiliateID,0) AS AffiliateID",Affiliate (partner) ID under which the customer was acquired (mapped from SerialID). FK to BackOffice.Affiliate. 0 for direct/organic registrations (NULLs are converted to 0 by SP_Dim_Customer).,TRUE,Affiliate (partner) ID under which the customer was acquired (mapped from SerialID). FK to BackOffice.Affiliate. 0 for direct/organic registrations (NULLs are converted to 0 by SP_Dim_Customer).,FALSE,audit vs judge disagree
Dim_Customer.CampaignID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,CampaignID,Marketing campaign ID under which the customer was acquired. FK to BackOffice.Campaign. NULL for organically acquired customers. (Tier 1 — Customer.CustomerStatic),,,,,,,WRONG,"ISNULL(CampaignID,0) AS CampaignID",Marketing campaign ID under which the customer was acquired. FK to BackOffice.Campaign. 0 for organically acquired customers (NULLs are converted to 0 by SP_Dim_Customer).,FALSE,Marketing campaign ID under which the customer was acquired. FK to BackOffice.Campaign. 0 for organically acquired customers (NULLs are converted to 0 by SP_Dim_Customer).,FALSE,judge only (no new audit hit)
Dim_Customer.LabelID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,LabelID,Internal segment label. FK to Dictionary.Label. LabelID=26 = BonusOnly customer (triggers IsHedged=0). Default=0. (Tier 1 — Customer.CustomerStatic),,,,,,,WRONG,"every INSERT sets Customer.Customer.IsHedged=0 (disable hedging for this customer), and every DELETE sets IsHedged=1 (re-enable hedging)","Internal segment label. FK to Dictionary.Label. LabelID values 26 and 30 are excluded from IsValidCustomer logic. Default=0. IsHedged=0 is triggered by presence in BackOffice.BonusOnlyCustomers, not by LabelID.",FALSE,"Internal segment label. FK to Dictionary.Label. LabelID values 26 and 30 are excluded from IsValidCustomer logic. Default=0. IsHedged=0 is triggered by presence in BackOffice.BonusOnlyCustomers, not by LabelID.",FALSE,judge only (no new audit hit)
Dim_Customer.MifidCategorizationID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,MifidCategorizationID,"MiFID II investor classification. FK to Dictionary.MifidCategorization. Values: 1=Retail (97.3%), 4=Retail Pending (2.6%), 5=Pending (0.03%). Default=1. (Tier 1 - BackOffice.Customer)",,,,,,,WRONG,Value 1 (highest protection/eligible counterparty): MifidCategorizationID=4,"MiFID II investor classification. FK to Dictionary.MifidCategorization. Values: 1=Retail (97.3%), 4=Eligible Counterparty (2.6%), 5=Professional (0.03%). Default=1.",FALSE,"MiFID II investor classification. FK to Dictionary.MifidCategorization. Values: 1=Retail (97.3%), 4=Eligible Counterparty (2.6%), 5=Professional (0.03%). Default=1.",FALSE,judge only (no new audit hit)
Dim_Customer.VerificationLevelID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Customer.md,Dim_Customer,VerificationLevelID,"KYC verification level. FK to Dictionary.VerificationLevel. Values: 0=unverified (34.2%), 1=partial (12.4%), 2=intermediate (6.2%), 3=fully verified (47.1%). Default=0. (Tier 1 — BackOffice.Customer)",,,,,,,WRONG,VerificationLevelID int NULL DEFAULT ((-1)),"KYC verification level. FK to Dictionary.VerificationLevel. Values: 0=unverified, 1=partial, 2=intermediate, 3=fully verified. DDL default=-1; SP_Dim_Customer converts NULLs to 0 via ISNULL.",FALSE,"KYC verification level. FK to Dictionary.VerificationLevel. Values: 0=unverified, 1=partial, 2=intermediate, 3=fully verified. DDL default=-1; SP_Dim_Customer converts NULLs to 0 via ISNULL.",FALSE,judge only (no new audit hit)
Dim_DocumentStatus.DocumentStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_DocumentStatus.md,Dim_DocumentStatus,DocumentStatusID,"Primary key identifying the document review state. 1=New Upload, 2=Reviewed, 3=Accepted, 4=Rejected, 5=POIApproved",knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Dictionary/Tables/Dictionary.DocumentStatus.md,"Primary key identifying the document review state. 1=Uploaded, 2=PendingReview, 3=Approved, 4=Declined, 5=Expired. See [Document Status](_glossary.md#document-status). (Dictionary.DocumentStatus)",FAIL,HIGH,L2-semantic,"Primary key identifying the document review state. 1=Uploaded, 2=PendingReview, 3=Approved, 4=Declined, 5=Expired. See glossary Document Status. (Tier 1 - Dictionary.DocumentStatus)",WRONG,"1=Uploaded, 2=PendingReview, 3=Approved, 4=Declined, 5=Expired","Primary key identifying the document review state. 1=Uploaded, 2=PendingReview, 3=Approved, 4=Declined, 5=Expired. Sourced from Dictionary.DocumentStatus.",FALSE,"Primary key identifying the document review state. 1=Uploaded, 2=PendingReview, 3=Approved, 4=Declined, 5=Expired. See glossary Document Status. (Tier 1 - Dictionary.DocumentStatus)",FALSE,
Dim_ExecutionOperationType.OperationTypeId,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_ExecutionOperationType.md,Dim_ExecutionOperationType,OperationTypeId,"Primary key. Integer code identifying the trading execution operation type. Values: 0=OrderForOpen, 1=OrderForOpenInMirror, 2=OrderForClose, 3=OrderForCloseInMirror, 4=CancelDelayedOrderForOpen, 5=CancelDelayedOrderForClose, 6=CancelOrderForOpen, 7=CancelOrderForClose, 8=OrderForOpenStatusUpdateRejected, 9=OrderForCloseStatusUpdateRejected, 10=OrderForCloseStatusUpdateFilled, 11=OrderForOpenStatusUpdateFilled, 12=PositionClose, 13=PositionCloseByLimit, 14=PositionOpen, 15=OperationalOpenPosition, 16=OperationalClosePosition, 17=OperationalPositionAdjustment, 18=DirectOpenPosition, 19=DirectClosePosition, 20=OrderForCloseByLimit, 21=OrderForCloseByRate, 22=AdminOrderForOpenWithHedge, 23=AdminOrderForOpenWithoutHedge, 24=AdminPositionOpen. Renamed from `Id` in source. (Tier 2 - SP_Dictionaries_DL_To_Synapse)",,,,,,,WRONG,OperationTypeId int NULL,Nullable integer code identifying the trading execution operation type. Not a primary key (column is defined as int NULL). Populated by SP_Dictionaries_DL_To_Synapse.,FALSE,Nullable integer code identifying the trading execution operation type. Not a primary key (column is defined as int NULL). Populated by SP_Dictionaries_DL_To_Synapse.,FALSE,judge only (no new audit hit)
Dim_HistorySplitRatio.ID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_HistorySplitRatio.md,Dim_HistorySplitRatio,ID,"Surrogate primary key, auto-incremented. NOT FOR REPLICATION indicates replication topology. Uniquely identifies each split event. (Tier 1 — History.SplitRatio)",,,,,,,WRONG,ID int NOT NULL,Integer primary key identifying each split ratio record. Not auto-incremented in the DWH; value is passed through from the staging source via SP_Dim_HistorySplitRatio_DL_To_Synapse.,FALSE,Integer primary key identifying each split ratio record. Not auto-incremented in the DWH; value is passed through from the staging source via SP_Dim_HistorySplitRatio_DL_To_Synapse.,FALSE,judge only (no new audit hit)
Dim_Instrument.BuyCurrencyID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,Dim_Instrument,BuyCurrencyID,FK to Dictionary.Currency. Buy-side asset. For forex: base currency; for stocks: asset itself (BuyCurrencyID=InstrumentID). Inherited from Trade.Instrument,knowledge/ProdSchemas/DB_Schema/etoro/Wiki/Trade/Views/Trade.GetInstrument.md,Buy-side abbreviation,FAIL,MEDIUM,L2-semantic,Buy-side currency abbreviation. For forex: base currency code; for stocks: the asset code (BuyCurrencyID=InstrumentID). Inherited from Trade.Instrument (Tier 1 - Trade.GetInstrument),,,,FALSE,Buy-side currency abbreviation. For forex: base currency code; for stocks: the asset code (BuyCurrencyID=InstrumentID). Inherited from Trade.Instrument (Tier 1 - Trade.GetInstrument),FALSE,
Dim_Instrument.CUSIP,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,Dim_Instrument,CUSIP,"Alias for InstrumentMetaData.Cusip. Committee on Uniform Securities Identification Procedures code for US/Canada securities. NULL for forex, crypto, many non-US instruments. (Tier 1 — Trade.InstrumentCusip)",,,,,,,WRONG,"[DWH_staging].[etoro_Trade_InstrumentCusip] ic 
ON b.InstrumentID = ic.InstrumentID","CUSIP code sourced from Trade.InstrumentCusip (not InstrumentMetaData). Committee on Uniform Securities Identification Procedures identifier for US/Canada securities. NULL for forex, crypto, and many non-US instruments.",FALSE,"CUSIP code sourced from Trade.InstrumentCusip (not InstrumentMetaData). Committee on Uniform Securities Identification Procedures identifier for US/Canada securities. NULL for forex, crypto, and many non-US instruments.",FALSE,judge only (no new audit hit)
Dim_Instrument.Name,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,Dim_Instrument,Name,"Instrument name as defined in Trade.Instrument. For forex: pair notation (e.g., EUR/USD). For stocks: company name (e.g., Apple, Alphabet). For crypto: token name. This is the internal instrument name, not necessarily the display name shown to users (see InstrumentDisplayName). (Tier 3 -- live data, etoro.Trade.GetInstrument)",,,,,,,WRONG,"The Name column concatenates buy and sell currency abbreviations for display (e.g., EUR/USD).","Display name computed by Trade.GetInstrument as BuyCurrency Abbreviation + '/' + SellCurrency Abbreviation (e.g., EUR/USD for forex, AAPL/USD for stocks). Not a company name; see InstrumentDisplayName for human-readable labels.",FALSE,"Display name computed by Trade.GetInstrument as BuyCurrency Abbreviation + '/' + SellCurrency Abbreviation (e.g., EUR/USD for forex, AAPL/USD for stocks). Not a company name; see InstrumentDisplayName for human-readable labels.",FALSE,judge only (no new audit hit)
Dim_Instrument.SettlementTime,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Instrument.md,Dim_Instrument,SettlementTime,"Daily or periodic settlement time for the instrument, from Trade.ProviderToInstrument, formatted as TIME via SP DATEPART conversion. Primarily relevant for futures and CFD instruments with defined settlement windows. NULL for instruments without settlement time defined. (Tier 3 -- live data, etoro_Trade_ProviderToInstrument)",,,,,,,WRONG,"[DWH_staging].[etoro_Trade_FuturesMetaData] fm 
ON b.InstrumentID = fm.InstrumentID","Time-of-day settlement from Trade.FuturesMetaData, reformatted in SP_Dim_Instrument via FORMAT(DATEPART(HOUR)*100 + DATEPART(MINUTE), '00:00') and cast to TIME. Primarily relevant for futures instruments. NULL for non-futures.",FALSE,"Time-of-day settlement from Trade.FuturesMetaData, reformatted in SP_Dim_Instrument via FORMAT(DATEPART(HOUR)*100 + DATEPART(MINUTE), '00:00') and cast to TIME. Primarily relevant for futures instruments. NULL for non-futures.",FALSE,judge only (no new audit hit)
Dim_Instrument_Correlation.Covariance,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,Dim_Instrument_Correlation,Covariance,Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula,FAIL,HIGH,L1-structural,Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),WRONG,"cast(sum(PriceChange_a*PriceChange_b) as decimal(38,20))/count(*)-(cast(sum(PriceChange_a)*sum(PriceChange_b) as decimal(38,20)))/power(count(*),2.00) as Covariance","Population covariance between hourly price changes of instruments A and B. Formula: SUM(a*b)/N - SUM(a)*SUM(b)/N². Divides by N (not N-1), making it population covariance. Positive = instruments move together; negative = opposite directions.",FALSE,Raw covariance between the hourly price returns of the two instruments. Formula: sum(a*b)/n - (sum(a)*sum(b))/n^2. Used as numerator in PearsonCorrelation formula. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),FALSE,L1-structural: source_desc + downgraded tier tag
Dim_Instrument_Correlation.DateID,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,Dim_Instrument_Correlation,DateID,Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance,FAIL,HIGH,L1-structural,Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),,,,FALSE,Integer date key in YYYYMMDD format identifying the calculation date for this correlation snapshot. Matches the @auxdate parameter passed to SP_Dim_Instrument_Correlation_Half_Records. Filter by this column for performance. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),FALSE,L1-structural: source_desc + downgraded tier tag
Dim_Instrument_Correlation.InsertDate,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,Dim_Instrument_Correlation,InsertDate,Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP,FAIL,HIGH,L1-structural,Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),,,,FALSE,Timestamp when the correlation row was first computed. Set to GETDATE() by the ETL SP. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),FALSE,L1-structural: source_desc + downgraded tier tag
Dim_Instrument_Correlation.InstrumentID_a,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,Dim_Instrument_Correlation,InstrumentID_a,"ID of the first financial instrument in the pair. In the full-symmetric view, this can be any instrument (not limited to <= InstrumentID_b). Resolves to Dim_Currency.CurrencyID for the instrument name",knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation_UnionedPartitions.md,ID of the first financial instrument in the pair (always <= InstrumentID_b in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name,FAIL,HIGH,L1-structural,ID of the first financial instrument in the pair (always <= InstrumentID_b in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),,,,FALSE,ID of the first financial instrument in the pair (always <= InstrumentID_b in this half-matrix view). Resolves to Dim_Currency.CurrencyID for the instrument name. (Tier 2 — via Dim_Instrument_Correlation_UnionedPartitions),FALSE,L1-structural: source_desc + downgraded tier tag
