column_name,occurrence_count,distinct_tables
ETH_Staking_Proxy_Nostro,2,2
COTradingProfile,2,2
s_country,2,2
s_store_sk,2,2
i_product_name,2,2
ad_distribution,2,2
_c47,2,2
RcvdMrgnOrColl_XcssCollRcvd,2,2
month_to_be_presented,2,2
UpdatedSync,2,2
OP_Sell_Units,2,2
custom_event_4,2,2
WithdrawApprovalReasonID,2,2
Custom5,2,2
Settlement_Place,2,2
FullStocksCommission,2,2
Month_diff_trading,2,2
EventPayloadRowData_OccurredOnTOBProvider,2,2
web_mkt_id,2,2
inv_date_sk,2,2
cr_return_quantity,2,2
minutes_of_snow,2,2
web_market_manager,2,2
cfd,2,2
StocksElegibilityStatusID,2,2
TypeIIUnavailableCashProceeds,2,2
BUIdentifier_solidus,2,2
OtherFee,2,2
Trigger_BI_Id__c,2,2
OpenTrade_ButtonClicked_Currencies,2,2
FieldTypeID,2,2
IsCashoutActive,2,2
Sub_Custodian_Special_Inst,2,2
RealizedEquityCalculated,2,2
Asset,2,2
AutoApproval,2,2
totalVolumeLast20Days-TTM,2,2
rank_instrument_rpt,2,2
c_salutation,2,2
ws_bill_cdemo_sk,2,2
total_conversions,2,2
ManualETF_opencount,2,2
IdentId,2,2
Omnibus_Indicator,2,2
NonMiFIDIIInvestmentFirm,2,2
CounterpartySiStatus,2,2
costs,2,2
wallet_name,2,2
initial_deposit_clicks_combined,2,2
conversion_add_billing,2,2
conversion_subscribe_view,2,2
objective,2,2
TierChangeDate,2,2
SurveyTakerDate,2,2
ca_address_id,2,2
UnresolvedHits,2,2
Reports_ClicksLeadsSalesByDay,2,2
Type_of_asset,2,2
QuantityCurrency,2,2
file_date,2,2
ClubTxDate,2,2
TotalTrades,2,2
Case_Owner,2,2
PreviousLotCountDecimal,2,2
column_order,2,2
Settlement_Transaction_Indicator,2,2
w_state,2,2
cs_ext_sales_price,2,2
body_triggering_push_campaigns_categories,2,2
NameKey,2,2
Chat_Summary__c,2,2
MarginEquityPercent,2,2
suburb_of_residence,2,2
cvr_to_watchlist_removes,2,2
trading_currencies_events_mp,2,2
ShortRatio,2,2
Is_Diamond_High_Risk,2,2
TelesignRiskRecommendationID,2,2
EstimatesSets_Estimates_StandardDeviation,2,2
LastPriceTime,2,2
IsCopyFundMirror,2,2
CorporateActionTypeID,2,2
comment_text,2,2
diffusion_time,2,2
NegativeInProcessCashout,2,2
main_account_e_toro_,2,2
tag,2,2
instrumentTypeId,2,2
deployment_date_ios,2,2
w_gmt_offset,2,2
target_setting,2,2
Eligible_PnL,2,2
NumberOfMarkets,2,2
Ending_Balance_Reporting_Currency,2,2
crypto_currency,2,2
cid_asic,2,2
buy_DLT_value,2,2
matched_on,2,2
P27_Response,2,2
employee_name_update_the_record,2,2
Cash_Account_Activated_Date,2,2
Foreign_Exchange_Fees,2,2
Other_master_agreement_type,2,2
buy_eToro_Value,2,2
StockInvestedAmount,2,2
DailyFee,2,2
ClientBalanceFullCommissionRealCrypto,2,2
percentOfCrypto24HourVolume,2,2
tipranksTotalAnalysts,2,2
dividendYieldFiscal-TTM,2,2
count23,2,2
Value_BNY,2,2
ClubIDTxDate,2,2
conversion_subscribe,2,2
MonthlyAccumulatedInterest,2,2
ReportTypeID,2,2
ShortSettleBalance,2,2
LongMarketValue,2,2
SecurityItemsSet_Items_Identifier,2,2
@SettlementsTransactions@Id-333243,2,2
CardStatusCode,2,2
64,2,2
InternalTransferDeposits,2,2
LeadID,2,2
SurveyQuestionID,2,2
table_catalog,2,2
dateOfBirth,2,2
TransmittingFirmIdentificationCodeForTheBuyer,2,2
ExecutingTrader,2,2
SUB_ME_Type,2,2
$distinct_id,2,2
Deal_Reference,2,2
max_age,2,2
ws_net_paid_inc_tax,2,2
cc_open_date_sk,2,2
RecalculationReason,2,2
conversion_login_view,2,2
NVMStatsSF__dateAgentId__c,2,2
Trigger_AbnormalPnL,2,2
broker_account,2,2
EventPayloadRowData_TOBRateBid,2,2
Binance_EU,2,2
tipranksAnalystsSupportingSell,2,2
averageDailyVolumeLast13Weeks-Annual,2,2
HoldingFee,2,2
sum_uc,2,2
isus,2,2
marex_feed,2,2
is_employer_address_provided,2,2
ProtocolDirectionID,2,2
settlement_place,2,2
interest_on_balance,2,2
days_to_rejection,2,2
CopyFailErrorCode,2,2
Date_0_1,2,2
i_item_sk,2,2
d_current_week,2,2
CountryIDTxDate,2,2
leverage_bucket,2,2
BankCode,2,2
DeliveryFirstName,2,2
UnderlyingInstrumentSymbolCode,2,2
Current_User_is_Owner__c,2,2
Ident_Name,2,2
Hedge_OrderLog_validation,2,2
CountryOfTheBranchResponsibleForThePersonMakingTheInvestmentDecision,2,2
RejectionReasonPOI,2,2
RequiresHierarchicalOperation,2,2
etr_date,2,2
cvr_2_plus_search_actions,2,2
FullCopyCommission,2,2
TRS_Units,2,2
eMoneyBalance,2,2
NFT,2,2
PercentToDicover,2,2
ad_final_mobile_urls,2,2
evidence_sources_sum_across_vendors,2,2
Length,2,2
Real_EU__Staking_-_Fireblocks,2,2
ETH_Gas_Custody,2,2
ib_upper_bound,2,2
wr_web_page_sk,2,2
monthly_run_rate_raw,2,2
LocalCurrencyDesc,2,2
SharesShortPriorMonth,2,2
totalLinesDeleted,2,2
Due_Date__c,2,2
EntityKey,2,2
auth_code,2,2
reviewer_name,2,2
OverallRiskScore,2,2
OpenTrade_CardView_Number_of_Clicks,2,2
StakingMonth,2,2
before_cid_volatility,2,2
CountryID_ThisMonth,2,2
SavingValueInDollar,2,2
SOL_-_Staking_contract_-_EU,2,2
d_fy_quarter_seq,2,2
BODescription,2,2
operator,2,2
BlockedAmount,2,2
FirstCrossDate,2,2
Reports_SalesSummary,2,2
achievment,2,2
HeldInstrumentId,2,2
transaction_type,2,2
SecurityItemsSet_Items_Security_Name,2,2
OpenTrade_ButtonClicked_Stocks,2,2
job_run_id,2,2
Max_Eligible_Amount,2,2
B2C2_-_Real_Acc,2,2
StateAdditionalData,2,2
conversion_add_cart_swipe_up,2,2
EventIdentifier,2,2
dv_360_campaign,2,2
Flat_Tax_Currency,2,2
ContractLongName,2,2
NEW_BidSpreaded,2,2
SecondaryFirmTradeID,2,2
TVTIC,2,2
Coll_CollPrtflCd_Prtfl_Cd,2,2
Value_date__Start_date_,2,2
CumulativeCashDividend,2,2
Qty_tody,2,2
metastore_region,2,2
web_company_name,2,2
cr_reason_sk,2,2
CurrencyBalanceStatus,2,2
z_score_30,2,2
right_record_id,2,2
Bar_Level_1,2,2
swipes,2,2
HasAttachment,2,2
SchemaName_Target,2,2
Active__c,2,2
Minimum_notice_period,2,2
blockno,2,2
Units_agg,2,2
eMoney_Is_High_Risk_AND_No_POI,2,2
Deposit30days,2,2
TRSCryptoClosingBalance,2,2
IsVWAPDiff,2,2
internalSymbolFull,2,2
Gross_Revenues,2,2
anomaly_7_z,2,2
insert_datetime,2,2
LastVisit,2,2
ReportingCapacity,2,2
10115,2,2
before_parent_volatility,2,2
Custom1,2,2
NotifcationDate,2,2
RegPlayerStatusID,2,2
DevPackageName,2,2
IsASIC,2,2
ForwardDate,2,2
KYC_RN_RN,2,2
click_ts,2,2
IssuingBank,2,2
amount_gross,2,2
TechnicalTeamCase,2,2
HasEMoneyAccount,2,2
averageDailyVolumeLast26Weeks-Annual,2,2
DivId,2,2
Frequency__c,2,2
TakeProfit,2,2
IGRP,2,2
BounceReason,2,2
InitBalance,2,2
GS_AmountUSD,2,2
ExternalBIC,2,2
MarketingRegion_ThisQuarter,2,2
CompensationDeposit,2,2
WeightedSuspiciousScore,2,2
EventPayloadRowData_LastUpdateTime,2,2
lp_main_account_,2,2
cryptoVolume7DaysChangePercentage-System-RankAsc,2,2
c_last_review_date_sk,2,2
s_geography_class,2,2
c_first_shipto_date_sk,2,2
rolling_mean_14,2,2
robust_z_score_14,2,2
format_type,2,2
IsAutomatedUser,2,2
Max_Execution_Upper_Bound__c,2,2
CmonTradData_TxData_EarlyTermntnDt,2,2
Principal_amount_on_maturity_date,2,2
Further_sub___product,2,2
liquidityaccountname,2,2
within_sla_persentage,2,2
count22,2,2
SectionID,2,2
HighLevCrypto,2,2
Account_Service_Language__c,2,2
P29_Risk,2,2
IntermediaryBankAddress,2,2
Seller_Order_Party_BIC_Code,2,2
PERSON_ID,2,2
InvestmentDecisionWithinFirm,2,2
Spread_of_the_rebate_rate,2,2
EstimatesSets_Estimates_UpRevisions,2,2
SecurityItemsSet_Items_Name,2,2
RegistrationCountryID,2,2
sm_contract,2,2
Apex-Etoro Units,2,2
Tracking_Indicator,2,2
total_balance_usd,2,2
ind_continue,2,2
Manager_Desk,2,2
marketCapClassifications,2,2
cs_item_sk,2,2
volume_stocks_at_share,2,2
BankAccountInstantPaymentsOut,2,2
BkAmountID,2,2
AffiliateSignupPage,2,2
EarningDailyPlusEOWTotal,2,2
Trade/Ex_Date,2,2
OnExchangeInstruction,2,2
Root_Cause_Summary,2,2
HeldOnReportDate,2,2
GameSubTypeID,2,2
PrivacyRecipientID,2,2
Function_of_the_Message,2,2
CustomerZeroPnLAdjusted,2,2
RegRegion,2,2
Snapshot_Position,2,2
VAN,2,2
P16_Response,2,2
P18_Response,2,2
Contract_Type,2,2
resource_name,2,2
AgentUnderAssessment_Team,2,2
ContractCollateral,2,2
EligibilityTypeID,2,2
OnBehalfOfSubID,2,2
out_of_sla_quantity,2,2
merchant_name,2,2
minutes_to_definition,2,2
Revenue_Total,2,2
UnitRoundingMethod,2,2
Synapse_Table_Name,2,2
CustodyFeeProfile,2,2
downsidefear100_perc_,2,2
CurrencyRateProviderId,2,2
dv_360_campaign_id,2,2
LanguagePI,2,2
Vonage_CallDuration,2,2
sr_return_tax,2,2
EstimatedBlockChainFee,2,2
has_maturity_before_inception,2,2
fee_asset_amount,2,2
createdate,2,2
SettingName,2,2
CopyTraders_ViewAll,2,2
returnOnAssets-Annual,2,2
i_size,2,2
d_quarter_seq,2,2
Y_IsBuy,2,2
PrevEOM,2,2
rolling_mean_7,2,2
ReferenceCode,2,2
MoneyMarketSettleBalance,2,2
bid_stf,2,2
CashDividends_ExDate,2,2
PaymentActionStatusID,2,2
next_run_time,2,2
cvr_3_plus_trading_commodities_events_mp,2,2
EquityReal,2,2
PositionExecutionDate,2,2
OpenPositionsCFDOptionClientRate,2,2
PercentToPeople,2,2
afu_sessions,2,2
search_requests,2,2
WatchlistMode,2,2
MarketCode,2,2
FromUtc,2,2
IsMishandle,2,2
aud_balance_prev_eoy,2,2
Platinum_And_More,2,2
MostPopularInstrumentDisplayName,2,2
Affiliate_ID,2,2
PlatformPaymentSpecificationDueId,2,2
Reports_SaleDetail,2,2
Total_NMI,2,2
RelationTypeCd,2,2
deliver_to_account,2,2
independent_check,2,2
9004,2,2
Revenue_FX/Comm/Ind,2,2
DepositCount,2,2
MarketingRegion_ThisMonth,2,2
Kraken_EU,2,2
cp_type,2,2
Utilization (%),2,2
OpenTransactionCount,2,2
AffiliateCustom3,2,2
InstrumentTypes_ViewAll,2,2
Phrase,2,2
Classification_of_a_security,2,2
delivering_broker,2,2
NetInvestedAmount,2,2
Unrealized_Commission_Change,2,2
t_time_id,2,2
Gain_y,2,2
CardStatusID,2,2
P5_Risk,2,2
Rate_Type6,2,2
next_event_time,2,2
TriggerName,2,2
Beginning_Balance_Reporting_Currency,2,2
DayTradeFactorIssued,2,2
SumQty,2,2
Other_counterparty_Type,2,2
Value_USD_Settled_BNY_Lending,2,2
OpenTrade_CardView_Currencies,2,2
AccountFeeGroupId,2,2
participants_source_type,2,2
LogFileSizeMB,2,2
Benefit__c,2,2
CugCardSourceId,2,2
Inventory_Order__c,2,2
Strike2,2,2
PackageTotalNumberTradeReports,2,2
TotalFullCommission,2,2
ingestion_date,2,2
cp_description,2,2
cs_order_number,2,2
Collateral_Percent_BNY,2,2
cvr_2_plus_n_positions_commodities_at,2,2
conversion_start_trial,2,2
IntermediaryAccountNumber,2,2
Sub_Issue,2,2
DtldVldtnRule_Id,2,2
Haircut_or_margin,2,2
AltRatesLiquidityAccountID,2,2
DeltaRoot_ExecutionFactor,2,2
Global_FTD_DateID,2,2
Clearer_ID,2,2
ebitdaMargin-TTM,2,2
Seniority_eTM_RegDate,2,2
rolling_std_14,2,2
FrequencyInMinutes,2,2
Owner_Name__c,2,2
AppropriatenessTestDate,2,2
Branch_of_the_reporting_counterparty,2,2
application_created_at,2,2
SecurityItemsSet_Items_Security_Symbol,2,2
RegisteredYesterday,2,2
Pid,2,2
routing_secs_nomatch_to_next_attempt,2,2
ClientWithdrawReasonComment,2,2
@CardsSnapshots@Id-890718,2,2
CopyFundPnL,2,2
volume_cfd_ctrl_var_all_variants,2,2
CashoutStatusID_Funding,2,2
PLAmountInstrumentCurrency,2,2
quickRatio-Annual,2,2
DWH_CardInstanceId,2,2
mad_7,2,2
Service_Desk__c,2,2
AuthorizationTypeId,2,2
CountryTIN,2,2
P22_Response,2,2
action_items,2,2
Assignable,2,2
readVersion,2,2
Back_Valued_Amount,2,2
ReportingObligation,2,2
ISOCode,2,2
usd_invested_in_copy,2,2
check_no_leverage,2,2
AdjustedNetDeposit,2,2
InvestedInManualTradeing,2,2
OpenPositionsStock,2,2
percentile_0_1,2,2
AirdropID,2,2
P31_Response,2,2
MarginSettleBalance,2,2
CashRequirement,2,2
SendClassificationName,2,2
start_date_utc,2,2
is_country_of_citizenship_eligible,2,2
MinOrderSizeForExecutionInEToroUnits,2,2
Tradeable,2,2
LoginOccurrences,2,2
CustomerStocksZeroPnL,2,2
Equity14days,2,2
Non_Eligible_PnL,2,2
EVAL_user_club,2,2
averageDailyVolumeLast2Weeks-TTM,2,2
w_street_number,2,2
wr_refunded_addr_sk,2,2
AccountStatusChangeDate,2,2
IBLabelID,2,2
NonOptionsRequirementNotConcentrated,2,2
ValtnAmt_Amt,2,2
Uncollateralised_Securities_Lending___SL___flag,2,2
ExecutingTraderLocation,2,2
SellerDecisionMakerSurnames,2,2
Returns_AsOfDate,2,2
CalculationTime,2,2
Custom2,2,2
NewCopyActions,2,2
IsRTH,2,2
RichMediaDescription,2,2
policy_route_to_second_on_no_match,2,2
Source_Tax_Withholding_Rate,2,2
has_closed_product,2,2
OpenVolume,2,2
transactionType,2,2
FullCommissionByUnitsCrypto_TRS,2,2
fpi,2,2
RealCryptoOpenBalance,2,2
solar_radiation_net,2,2
NetellerEmail,2,2
evidence_sources_best_single_vendor,2,2
Seniority_Seg,2,2
vendor_events_distinct_providers_tried_count,2,2
@AccountsActivities@Id-862157,2,2
HolderCountryIson,2,2
ConvertRateIsBuy_0,2,2
encode,2,2
InitialCategory,2,2
device_ios_channel,2,2
metric_pretty_name,2,2
EvProviderId,2,2
ValueEnd,2,2
Reports_DownloadsReferrer,2,2
CounterpartyTrader,2,2
counter_asset_amount,2,2
OpenTrade_ButtonClicked_trade_button,2,2
check_no_cfd,2,2
check_etf_investor,2,2
i_brand,2,2
FTD_Amount,2,2
groupId,2,2
ResponseDeclineDescription,2,2
ChinaUnionPayBankName,2,2
ObjectStatus,2,2
IsNonPhysicalAddress,2,2
DC_CrmId,2,2
FTDeLastMonth,2,2
ReferringPILevel,2,2
HoldsHighLevPosition,2,2
median_value_low,2,2
pipeline_id,2,2
wr_refunded_customer_sk,2,2
cs_promo_sk,2,2
d_dow,2,2
ws_sales_price,2,2
CountRows_synapse,2,2
OILQ,2,2
PosDatDe61,2,2
usd_invested_excl_copy,2,2
compression,2,2
priceHigh,2,2
Qty_diff,2,2
d_current_quarter,2,2
ETB_USD_Rent,2,2
TxLocalDateID,2,2
CardScheme,2,2
P32_Risk,2,2
ExchangeCountryIsoCode,2,2
PositionMarketValue,2,2
ChatContent,2,2
TransmissionOfOrderIndicator,2,2
AskDiscounted,2,2
internal_merchant_account,2,2
Returns_Return3Year,2,2
Delta_ExecutionFactor,2,2
MoneyFarm_FTDA,2,2
NVMContactWorld__Customer_Number__c,2,2
FullCommissionByUnitsFuturesReal,2,2
LastInteractionDate,2,2
TotalRealCryptoEquityChange,2,2
DormantFee,2,2
internalInstrumentDisplayName,2,2
s_market_desc,2,2
entity_run_id,2,2
cr_returning_cdemo_sk,2,2
ErrorMsg,2,2
ss_store_sk,2,2
device_amazon_channel,2,2
expected_title,2,2
CountryPOB,2,2
MarketingManager,2,2
FullCommissionPerDollar,2,2
Txn._Fee_VAT_Rate,2,2
NetBalance,2,2
Failes,2,2
AmountInDollar,2,2
ss_item_sk,2,2
Trigger_Definition__c,2,2
CountryCitizenship,2,2
VerifiedOn,2,2
MirrorOperation,2,2
Quantity_or_nominal_amount,2,2
ValutaDate,2,2
ClientBalanceRealizedPnLRealCryptoTRS,2,2
faxNumber-TTM,2,2
value_high_dif,2,2
sr_customer_sk,2,2
cr_refunded_addr_sk,2,2
PaymentSchemaTypeID,2,2
G_TotalExecutionSlippage,2,2
trade_complete_ts,2,2
Currency__c,2,2
active_view_viewable_impressions,2,2
isBlindAppend,2,2
Day_count_convention,2,2
investment_plan_aud_amount,2,2
IsCancelable,2,2
OriginalOrderID,2,2
FTDFirstDate,2,2
cvr_to_cfd,2,2
NumberOfClosedPositions,2,2
CloseTradeTime,2,2
isBuyEnabled,2,2
cloud_cover_perc_total,2,2
TxCategoryID,2,2
position_direction,2,2
P19_Risk,2,2
AffiliateTypes_AddNew,2,2
DataSource,2,2
Price_currency,2,2
eMoney_High_Risk_No_POI_AND_No_POA,2,2
Exposure_dsq,2,2
PlanId,2,2
is_smart_performance_campaign,2,2
OpenPositionsBondsClientRate,2,2
cc_manager,2,2
ws_ext_wholesale_cost,2,2
workspace,2,2
ClientAge,2,2
EarningDailyOverYear,2,2
UserNotificationMode,2,2
Rate_date,2,2
Sub___product,2,2
AmountByType2,2,2
Session,2,2
ManualCryptoPositionPnL,2,2
RegistrationThisMonth,2,2
UnrealizedFullCommissionChangeRealFutures,2,2
UnrealizedFullCommissionChangeRealCrypto,2,2
CountAccountProgramChanges,2,2
priceToBook-TTM,2,2
d_day_name,2,2
ib_shortfall_units,2,2
Qty_BNY,2,2
DatabaseID,2,2
Tools_eCostHistoryEdit,2,2
WireRoutingNumber,2,2
MopType,2,2
40,2,2
ReportingPSPID,2,2
Custodian_Account,2,2
Revenue7days,2,2
Equity_Change_1M_After,2,2
IsPriceInFeedMinMax,2,2
CopyStrategyId,2,2
Order_List,2,2
t_hour,2,2
c_preferred_cust_flag,2,2
wp_image_count,2,2
CurrencyBalanceCreateDateID,2,2
Citadel_Rate,2,2
P31_Risk,2,2
UnrealisedValueInstrument,2,2
quartile_3,2,2
CarryingCost,2,2
Reports_CPASummary,2,2
CRM_DB_ID__c,2,2
Underlyer_Sedol,2,2
Entity_responsible_for_the_report,2,2
within_sla_quantity,2,2
RequestorComments,2,2
vendor_events_latest_provider_status,2,2
created_ts,2,2
Weekly_PnL_Total,2,2
XAU_SL/TP_and_Manually,2,2
NewTrades_Real_Stocks_Lev1,2,2
thunderstorm_probability,2,2
P7_Response,2,2
JointAndCorporate,2,2
Is_Employed_By_Broker,2,2
MarginLendingEnabled,2,2
highPriceYTD-TTM,2,2
dest_path,2,2
Floating_rate_payment_frequency___time_period,2,2
quarterly_gross_new_financial_count,2,2
transaction_date,2,2
SeggedQty,2,2
Q32_Is_Public_Official,2,2
ActiveOpen_IncludeCopy,2,2
SolvedDate,2,2
GK8_DC_US,2,2
highPriceLast26Weeks-Annual,2,2
totalVolumeLast13Weeks-TTM,2,2
TxCreatedDate,2,2
RegistrationPlatform,2,2
eToroAsk,2,2
Gross_Proceeds,2,2
VIRTU_Rate,2,2
ManualRealFuturesPositionPnL,2,2
PendingClosureStatusName,2,2
alignment_summary,2,2
ss_customer_sk,2,2
trial_balance,2,2
Created_Date__c,2,2
ExecutingBrokerFront,2,2
AuthorizationRole,2,2
bugbotUsages,2,2
model_total_chats,2,2
geographicView_countryCriterionId,2,2
AccountFirstTimeDeposit,2,2
is_affiliated_exchange_or_finra,2,2
RegistrationLastQuarter,2,2
Notional_Crypto,2,2
records_diff,2,2
longTermDebtToTotalCapital-TTM,2,2
ss_sold_time_sk,2,2
Diff_Equilend_Datalend,2,2
TermsAndConditionDate,2,2
per_EVTry,2,2
Source_URL__c,2,2
totalLinesAdded,2,2
full_table_name_source,2,2
NEW_Ask,2,2
CumulativePaddingAmount,2,2
FilePath,2,2
n_positions_etf_at,2,2
CommoditiesCommission,2,2
IsValidCustomer_ThisYear,2,2
NetTransfersLiabilityCryptoReal,2,2
Bloomberg_Code,2,2
FCA_Staking_-_Fireblocks,2,2
currYearPriceChange,2,2
latest_deposit_flag,2,2
base_asset_code,2,2
cvr_to_trading_currencies_events_mp,2,2
AffiliateGroups_Edit,2,2
NVMStatsSF__Agent__c,2,2
withdrawal_frequency,2,2
SecurityItemsSet_Security_ISIN,2,2
hour_of_day,2,2
Compensation_PnL_Adjustment,2,2
RegClubID,2,2
TxTypeCategory,2,2
medallia_xm__Feedback_Program__c,2,2
BuyORSell,2,2
OpenTime,2,2
FromSumDeposit,2,2
Clearer_Description,2,2
Clearer_Account,2,2
CashoutRollback,2,2
MIMOforOPS,2,2
3gram,2,2
tipranksTargetPriceCurrency,2,2
Word,2,2
cp_end_date_sk,2,2
sr_ticket_number,2,2
abs_dev_14,2,2
system_role,2,2
P12_Response,2,2
PreviousClientRisk,2,2
MccCode,2,2
TotalMirror_Non_Eligible_MoneyOut,2,2
table_schema,2,2
PublicationActionAPA,2,2
BuyerSurnames,2,2
KYC_RN,2,2
Internal_Comments_Text,2,2
AmountIn_NewTrades_CFD_Crypto,2,2
BankAccountDirectDebitsIn,2,2
EffectiveLeverage,2,2
ActiveTraded_ThisQuarter,2,2
cr_item_sk,2,2
Y_LiquidityAccountID,2,2
Total_USD_Value_On_Lent,2,2
WireAccountNumber,2,2
Last_Coupon_Send_Email__c,2,2
TagId,2,2
Market_value,2,2
Login_Status,2,2
ActiveOpen_Mirror,2,2
Settlement_Indicator,2,2
ev_match_status_date,2,2
verification_level2_date,2,2
AccountGroups,2,2
s_street_name,2,2
IsResponseChanged,2,2
sell_eToro_value,2,2
EstimatesSets_EstimateFiscalPeriodEndDate,2,2
SavingsValueDate,2,2
Revenue_IslamicFees,2,2
PL,2,2
Fireblocks_-_Tangany,2,2
revenuePerShare-Annual,2,2
averageDailyVolumeLast10Days-TTM,2,2
NOP_short,2,2
target_table_full_name,2,2
wr_account_credit,2,2
TP_FTDDate,2,2
SourceBankAccountSourceId,2,2
SharedEntryId,2,2
CustomerTypeID,2,2
ReservedForFutureUse2,2,2
ManualCFDopen_leveraged_poscount,2,2
datetime_entry,2,2
RetentionDaysCurrent,2,2
NegotiatedTrade,2,2
Current_Face_Quantity,2,2
DocumentStatusName,2,2
cvr_2_plus_trading_events_mp,2,2
Q32_Is_Employed_By_Broker,2,2
IsUsedInHedgeCalc,2,2
statement_type,2,2
cd_dep_college_count,2,2
cvr_3_plus_n_positions_currencies_at,2,2
TypeName,2,2
Last_KYC_Answer,2,2
Position_Ref,2,2
_c46,2,2
FundingTypeName,2,2
Branch_of_the_other_counterparty,2,2
RFPT,2,2
markettype,2,2
PnL_Total,2,2
NewOpenOccurred,2,2
agg_week,2,2
cvr_2_plus_withdrawals,2,2
CostType,2,2
t_second,2,2
InstanceActivationDate,2,2
TransactionCountryCode,2,2
AVG_Vol_3Months,2,2
FractionalETFs,2,2
Categories_Edit,2,2
report_json,2,2
Linked_Detail_Tran_Type_Description,2,2
receiving_broker,2,2
AllowOMSPricingPartialFill,2,2
DimPositionBalance,2,2
budget_mode,2,2
DeclineReason,2,2
AdhocBookingCodeID,2,2
Chargeback_Loss,2,2
DailyMeasure,2,2
OutcomeReasonID,2,2
CS_Desk,2,2
Process_Date,2,2
ACTX,2,2
SALE_DATE,2,2
EstimatesSets_Estimates_Low,2,2
SecurityItemsSet_Security_Symbol,2,2
ActiveTrader,2,2
cs_ext_ship_cost,2,2
Total_CIDs,2,2
BlockReasonDesc,2,2
quartile_2,2,2
conversion_sign_ups_view,2,2
Identification_of_a_security_used_as_collateral,2,2
super_product_created_at_date,2,2
payment_id,2,2
DiamondHighRisk,2,2
NegativeCreditBonusChange_Description,2,2
TransactionGuid,2,2
DeltaOpenMins,2,2
cvr_to_trading_indices_events_mp,2,2
deployment_date_android,2,2
totalVolumeLast10Days-TTM,2,2
AffiliateTypes_ViewAll,2,2
creative_pixel_size,2,2
Report_submitting_entity,2,2
DowntimeSystemID,2,2
ActiveFunded,2,2
tipranksConsensus,2,2
ws_quantity,2,2
Units_GS,2,2
TaskType,2,2
StorageID,2,2
IsContactedAmount,2,2
sr_return_amt_inc_tax,2,2
CSAT_Comment__c,2,2
conversion_page_views_view,2,2
pm_mttr,2,2
Backlog_Priority__c,2,2
VenueOfExecution,2,2
SecurityItemsSet_Items_Description,2,2
ContactDirection,2,2
ADEL_Date,2,2
TRS_NOP,2,2
ActiveOpen_CFD_Stocks,2,2
InstrumentType_others,2,2
web_street_type,2,2
s_tax_precentage,2,2
cc_rec_start_date,2,2
cd_purchase_estimate,2,2
Spam,2,2
US_Audit_Comment__c,2,2
LEICode,2,2
cvr_3_plus_trading_events_mp,2,2
TotalProducts,2,2
HedgeMode,2,2
EFFECTIVE_DATE_EXCHANGE,2,2
absBuyPctChange24Hours,2,2
s_market_id,2,2
metastore_cloud,2,2
TagName,2,2
MoneyCorrelationID,2,2
ide_chat_total_engaged_users,2,2
Apex-Clients Units,2,2
NVMStatsSF__Park_Time__c,2,2
Schema,2,2
ME_Type_File,2,2
ValtnAmt_Sgn,2,2
CtrPtySpcfcData_CtrPty_RptgCtrPty_DrctnOrSd_Drctn_DrctnOfTheFrstLeg,2,2
FTDLastQuarter,2,2
Revenue_Real_Stocks_Lev1,2,2
AnnualIncome,2,2
ManualCFD_opencount,2,2
TheoreticalHedgePrice,2,2
Deflectable_by_Bot__c,2,2
SourceProgram,2,2
OpenPositionsFXOptions,2,2
Bonuses_Delete,2,2
CustomersScoredOn,2,2
NotionalCurrency,2,2
PlatinumPluseMoneyClientRiskHigh,2,2
TriggerValidityDate,2,2
FailedEVMatchFlag,2,2
cc_city,2,2
summary_timestamp,2,2
HTB_USD_Rent,2,2
Collateral_Percent_Equilend,2,2
RegulationIDTxDate,2,2
trading_minus_order_cancel_events,2,2
verification_level_at_first_ev_attempt,2,2
DerivativeNotionalIncreaseDecrease,2,2
Collateralisation_of_net_exposure,2,2
DeltaCloseMins,2,2
Broker_ID,2,2
Compensation_Cashouts,2,2
ActiveTraded_ThisWeek,2,2
Cashout,2,2
NBO2,2,2
Date_99_9,2,2
trading_events_mp,2,2
P14_Response,2,2
custom_event_4_value,2,2
eToroBidSpreaded,2,2
Collateral_market_value,2,2
Price_per_unit,2,2
CAT_CLIENT_ORDER_ID,2,2
value_out_eth_,2,2
super_first_became_chargeable_date,2,2
ThirdPartyDeposit,2,2
EstimatesSets_Unit,2,2
EstimatesSets_EstimateFiscalPeriod,2,2
Returns_Return1Month,2,2
Anomalies_TheoreticalCost_Ticket_Cost_ha,2,2
PriceRatioUnAdjusted,2,2
CompensationRAFInvitedInviting,2,2
ClosedPositionType,2,2
ExtExecID,2,2
RequestedUnits,2,2
TriggeringUrbanPushTime,2,2
ca_zip,2,2
wr_returning_hdemo_sk,2,2
BalanceDate,2,2
BlockchainFees,2,2
DialogDefinitionId,2,2
AuthenticationRequestId,2,2
ManualAdjustmentFlag,2,2
MoneyManagerFee,2,2
PreTradeILQD,2,2
CtrPtyId_OthrCtrPty_IdTp_Ntrl_Id_Id_Id,2,2
IndexNameFullDescription,2,2
OutcomeNewID,2,2
cvr_to_club_upgrade,2,2
vwap_calc,2,2
P3_Response,2,2
CountryCodeAlpha,2,2
NVMStatsSF__Local_Date__c,2,2
OperatorMessageCount,2,2
Seller_Order_Party_Name/Address,2,2
OptionsApexID,2,2
