referring_schema,referring_name,referring_type,referenced_table_bare,sample_match
BI_DB_dbo,SP_CopycatsOfCopyfunds,SQL_STORED_PROCEDURE,BI_DB_CopycatsOfCopyfunds,ate) Truncate Table BI_DB_dbo.BI_DB_CopycatsOfCopyfunds   IF OBJECT_ID('tempdb..#Cust
BI_DB_dbo,SP_UsersEngagement,SQL_STORED_PROCEDURE,BI_DB_UsersEngagement,        DELETE FROM BI_DB_dbo.BI_DB_UsersEngagement WHERE ActionDateID = @Yesterd
BI_DB_dbo,SP_UsersEngagement,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,untryID   left JOIN BI_DB_dbo.BI_DB_CIDFirstDates fd WITH (NOLOCK) ON dc.RealCI
BI_DB_dbo,SP_UsersEngagement,SQL_STORED_PROCEDURE,BI_DB_CID_MonthlyPanel_FullData,DB_CIDMonthlyData*/ BI_DB_dbo.BI_DB_CID_MonthlyPanel_FullData  cmd with(NOLOCK)  on dd.Cale
BI_DB_dbo,SP_CID_VerificationLevel,SQL_STORED_PROCEDURE,BI_DB_CID_VerificationLevel,n=1  DELETE FROM [BI_DB_dbo].[BI_DB_CID_VerificationLevel]  WHERE FromDateID = @dateID 
BI_DB_dbo,SP_Daily_TradeData,SQL_STORED_PROCEDURE,BI_DB_Daily_TradeData,------- DELETE FROM BI_DB_dbo.BI_DB_Daily_TradeData WHERE DateID = @ddINT  INSERT
BI_DB_dbo,Function_MIMO_First_Deposit_All_Platforms,SQL_INLINE_TABLE_VALUED_FUNCTION,BI_DB_DDR_Fact_MIMO_AllPlatforms,ap.RealCID 				FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_AllPlatforms map 				WHERE map.MIMOAction 
BI_DB_dbo,SP_M_Compliance_CDIM_Report,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,zationID LEFT JOIN BI_DB_dbo.[BI_DB_CIDFirstDates] fd WITH (NOLOCK) ON dc.RealC
BI_DB_dbo,SP_M_Compliance_CDIM_Report,SQL_STORED_PROCEDURE,BI_DB_First5Actions,rstActionDate FROM BI_DB_dbo.[BI_DB_First5Actions] fa JOIN #pop pp ON fa.CID = 
BI_DB_dbo,SP_M_Compliance_CDIM_Report,SQL_STORED_PROCEDURE,BI_DB_Demo_CID_Panel,reLivePlatform FROM BI_DB_dbo.BI_DB_Demo_CID_Panel demo JOIN #pop pp ON demo.CID
BI_DB_dbo,SP_M_Compliance_CDIM_Report,SQL_STORED_PROCEDURE,BI_DB_Scored_Appropriateness_Negative_Market,ssScore_Status FROM BI_DB_dbo.BI_DB_Scored_Appropriateness_Negative_Market neg2 JOIN #pop pp	ON pp.CID =
BI_DB_dbo,SP_KYC_DOBover85,SQL_STORED_PROCEDURE,BI_DB_KYC_DOBover85,D   TRUNCATE TABLE BI_DB_dbo.[BI_DB_KYC_DOBover85]  INSERT INTO BI_DB_dbo.[BI_D
Dealing_dbo,SP_PDT,SQL_STORED_PROCEDURE,Dealing_PDT,----  DELETE FROM Dealing_dbo.Dealing_PDT WHERE Date = @Date  INSERT IN
DE_dbo,Admin_PostRestore_Staging_SanitizePermissions,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates, GRANT UNMASK ON [BI_DB_dbo].[BI_DB_CIDFirstDates](Email) TO DataplatformPII;  
BI_DB_dbo,SP_H_Ops_HourlyReport_Withdraws,SQL_STORED_PROCEDURE,BI_DB_HourlyReport_Withdraws,    TRUNCATE TABLE BI_DB_dbo.[BI_DB_HourlyReport_Withdraws]     INSERT INTO BI_DB_dbo.[B
BI_DB_dbo,SP_CustomerFirst5OpenPositions,SQL_STORED_PROCEDURE,BI_DB_CustomerFirst5OpenPositions,rs with 5 positions in BI_DB..BI_DB_CustomerFirst5OpenPositions table IF OBJECT_ID('tempdb..#
BI_DB_dbo,SP_CustomerFirst5OpenPositions,SQL_STORED_PROCEDURE,BI_DB_CustomerCross,ed   DELETE FROM [BI_DB_dbo].[BI_DB_CustomerCross] WHERE RealCID IN (SELECT DIS
BI_DB_dbo,SP_CustomerFirst5OpenPositions,SQL_STORED_PROCEDURE,BI_DB_CustomerCross_New,New  DELETE FROM [BI_DB_dbo].[BI_DB_CustomerCross_New] WHERE RealCID IN (SELECT DIS
BI_DB_dbo,SP_UsageTracking_SF,SQL_STORED_PROCEDURE,BI_DB_UsageTracking_SF,  TRUNCATE TABLE [BI_DB_dbo].[BI_DB_UsageTracking_SF]  INSERT INTO [BI_DB_dbo].[BI
BI_DB_dbo,SP_KYC_Questions_Answers_Row_Data_46,SQL_STORED_PROCEDURE,BI_DB_Scored_Appropriateness_Negative_Market,of Appropriateness field to : BI_DB_Scored_Appropriateness_Negative_Market 03/08/2023             Yarden
BI_DB_dbo,SP_KYC_Questions_Answers_Row_Data_46,SQL_STORED_PROCEDURE,BI_DB_KYC_Questions_Answers_Row_Data, add question 46 to BI_DB_dbo.BI_DB_KYC_Questions_Answers_Row_Data  ****************************
BI_DB_dbo,SP_KYC_Questions_Answers_Row_Data_46,SQL_STORED_PROCEDURE,BI_DB_KYC_Knowledge_Assessment,le */ DELETE a FROM BI_DB_dbo.BI_DB_KYC_Knowledge_Assessment a INNER JOIN #KYC_Knowledge_A
BI_DB_dbo,SP_KYC_Questions_Answers_Row_Data_46,SQL_STORED_PROCEDURE,BI_DB_First5Actions,ys'            FROM BI_DB_dbo.BI_DB_First5Actions bdfa 		   GROUP BY bdfa.CID 	
BI_DB_dbo,SP_KYC_Questions_Answers_Row_Data_46,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_KYC_Panel INSERT INTO BI_DB_dbo.BI_DB_K
BI_DB_dbo,SP_IFR_KFactors_Automation_KDTF_LP_ShortLong,SQL_STORED_PROCEDURE,Dealing_LP_StocksNOP,LP Short OP] FROM Dealing_dbo.Dealing_LP_StocksNOP dlsn WHERE 1=1  -- AND Instru
BI_DB_dbo,SP_IFR_KFactors_Automation_KDTF_LP_ShortLong,SQL_STORED_PROCEDURE,Dealing_ClientsCapitalAdequacy,ate) AS RN --FROM Dealing.dbo.Dealing_ClientsCapitalAdequacy --WHERE 1=1  --AND Regulation
BI_DB_dbo,SP_CorpDevDashboard,SQL_STORED_PROCEDURE,BI_DB_CID_MonthlyPanel_FullData,ITH(NOLOCK) JOIN [BI_DB_dbo].[BI_DB_CID_MonthlyPanel_FullData] bdcmpfd WITH(NOLOCK) ON a.Re
BI_DB_dbo,SP_CorpDevDashboard,SQL_STORED_PROCEDURE,BI_DB_First5Actions,"	  ,0 	  ,0 FROM [BI_DB_dbo].[BI_DB_First5Actions]  fd  WITH(NOLOCK) WHERE YEAR"
BI_DB_dbo,SP_CorpDevDashboard,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,"0 	 ,0 	 ,0 FROM [BI_DB_dbo].[BI_DB_CIDFirstDates] fd  WITH(NOLOCK) WHERE YEAR("
BI_DB_dbo,SP_BI_DB_CO_Cluster_Daily,SQL_STORED_PROCEDURE,BI_DB_CO_Cluster_Daily,'2024-01-01')  FROM BI_DB_dbo.BI_DB_CO_Cluster_Daily)  WHILE @Date <= CAST(GETDATE
BI_DB_dbo,SP_CMR_ClientBalance_Report_DLT_Trades_Netting,SQL_STORED_PROCEDURE,BI_DB_DLT_Tangany_Trades_Netting,S MetricAmount FROM BI_DB_dbo.BI_DB_DLT_Tangany_Trades_Netting WHERE DateID between @FromDat
BI_DB_dbo,BI_DB_V_DDR_Non_Revenue_Actions,VIEW,BI_DB_DDR_Fact_Non_Revenue_Generating_Actions,AS NewCopyUser FROM BI_DB_dbo.BI_DB_DDR_Fact_Non_Revenue_Generating_Actions rga group by  	   rga.DateID 
BI_DB_dbo,SP_FirstTimeRev5,SQL_STORED_PROCEDURE,BI_DB_FirstTimeRev5,ECT CID  				FROM [BI_DB_dbo].BI_DB_FirstTimeRev5  with (NOLOCK) where [DateID]
BI_DB_dbo,SP_Fact_Customer_Action_Position_Distribution,SQL_STORED_PROCEDURE,BI_DB_Fact_Customer_Action_Position_Distribution, (30))  DELETE FROM BI_DB_dbo.BI_DB_Fact_Customer_Action_Position_Distribution WHERE DateID = @dateID  INSER
Dealing_dbo,SP_Capital_Adequacy_IFR_KPMG,SQL_STORED_PROCEDURE,Dealing_LP_StocksNOP,nto   DELETE FROM Dealing_dbo.Dealing_LP_StocksNOP WHERE Date=@Date  INSERT INTO
Dealing_dbo,SP_Capital_Adequacy_IFR_KPMG,SQL_STORED_PROCEDURE,Dealing_ClientsCapitalAdequacy, l 	  DELETE FROM Dealing_dbo.Dealing_ClientsCapitalAdequacy WHERE Date=@Date  INSERT INTO
BI_DB_dbo,SP_DailyNOP_ByInstrument,SQL_STORED_PROCEDURE,BI_DB_DailyNOP_ByInstrument,******/ DELETE FROM BI_DB_dbo.BI_DB_DailyNOP_ByInstrument  WHERE Date = @date          
BI_DB_dbo,SP_CID_DailyPanel_FullData_ofir,SQL_STORED_PROCEDURE,BI_DB_First5Actions, Ariel    remove from  BI_DB..BI_DB_First5Actions   10-02-2021           Eti   
BI_DB_dbo,SP_CID_DailyPanel_FullData_ofir,SQL_STORED_PROCEDURE,BI_DB_CID_DailyCluster,B_ActivitySegment_Snapshot to BI_DB_CID_DailyCluster   07-04-2021			 Maor				cut l
BI_DB_dbo,SP_CID_DailyPanel_FullData_ofir,SQL_STORED_PROCEDURE,BI_DB_NewBonusReport,            FROM [BI_DB_dbo].[BI_DB_NewBonusReport]         WHERE [DateID] >=@st
BI_DB_dbo,SP_CID_DailyPanel_FullData_ofir,SQL_STORED_PROCEDURE,BI_DB_ClubChangeLogProduct,n       --FROM [BI_DB].[dbo].[BI_DB_ClubChangeLogProduct] ccl WITH (NOLOCK)       --IN
BI_DB_dbo,SP_CID_DailyPanel_FullData_ofir,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,K)       INNER JOIN BI_DB_dbo.BI_DB_CIDFirstDates fd WITH(NOLOCK)        ON fd.
BI_DB_dbo,SP_CID_DailyPanel_FullData_ofir,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport, Revenue_Other FROM BI_DB_dbo.BI_DB_DailyCommisionReport bddcr WHERE bddcr.DateID = @s
BI_DB_dbo,SP_CID_DailyPanel_FullData_ofir,SQL_STORED_PROCEDURE,BI_DB_CID_DailyPanel_FullData,NTO #History       --FROM dbo.BI_DB_CID_DailyPanel_FullData       --WHERE ActiveDate = DA
BI_DB_dbo,SP_CMR_Automation_FSA_ClientInterestReport,SQL_STORED_PROCEDURE,BI_DB_InterestDaily,ly Interest]   FROM BI_DB_dbo.BI_DB_InterestDaily d with (nolock)   JOIN DWH_db
Dealing_dbo,SP_AbuseAPI,SQL_STORED_PROCEDURE,Dealing_AbuseAPI,-- DELETE FROM [Dealing_dbo].[Dealing_AbuseAPI] WHERE CloseDate = @Date  INS
BI_DB_dbo,SP_AML_Periodic_Review,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,M #pop pp LEFT JOIN BI_DB_dbo.BI_DB_KYC_Panel bdkp ON pp.CID = bdkp.RealCID
BI_DB_dbo,SP_AML_Periodic_Review,SQL_STORED_PROCEDURE,BI_DB_AML_KYC_SOF,SOFLast6Months FROM BI_DB_dbo.BI_DB_AML_KYC_SOF sof JOIN #pop pp ON sof.CID =
BI_DB_dbo,SP_AML_Periodic_Review,SQL_STORED_PROCEDURE,BI_DB_AML_Periodic_Review_AR,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_AML_Periodic_Review_AR  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_AML_Periodic_Review,SQL_STORED_PROCEDURE,BI_DB_AML_Periodic_Review_HR,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_AML_Periodic_Review_HR  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_AML_Periodic_Review,SQL_STORED_PROCEDURE,BI_DB_AML_Periodic_Review_MR,***/ TRUNCATE TABLE BI_DB_dbo.BI_DB_AML_Periodic_Review_MR  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_M_AML_Finance_Report,SQL_STORED_PROCEDURE,BI_DB_M_AML_Finance_Report,*****/ DELETE FROM  BI_DB_dbo.BI_DB_M_AML_Finance_Report WHERE EOM = @EndOfMonth  INSE
Dealing_dbo,SP_DailyZeroPnL_Stocks,SQL_STORED_PROCEDURE,Dealing_DailyZeroPnL_Stocks, 	 DELETE FROM [Dealing_dbo].[Dealing_DailyZeroPnL_Stocks] WHERE [Date]=@dd INSERT INTO
BI_DB_dbo,SP_DWH_CIDs7DaysDeviation,SQL_STORED_PROCEDURE,DWH_CIDs7DaysDeviation,TE] AS  DELETE FROM BI_DB_dbo.DWH_CIDs7DaysDeviation WHERE FullDate = @start  INSE
BI_DB_dbo,Function_Population_First_Time_Funded,SQL_INLINE_TABLE_VALUED_FUNCTION,BI_DB_DDR_Fact_MIMO_AllPlatforms,ap.RealCID 				FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_AllPlatforms map 				WHERE map.MIMOAction 
BI_DB_dbo,SP_ClusteringDailyPrepData,SQL_STORED_PROCEDURE,DWH_CIDsDailyRisk,S RiskIndex FROM [BI_DB_dbo].[DWH_CIDsDailyRisk] dcdr with(nolock) JOIN #CIDs
BI_DB_dbo,SP_ClusteringDailyPrepData,SQL_STORED_PROCEDURE,BI_DB_ClusteringDailyPrepData,);   DELETE FROM [BI_DB_dbo].[BI_DB_ClusteringDailyPrepData] WHERE CalculationDateID = @d
BI_DB_dbo,SP_InvestorReportTop10,SQL_STORED_PROCEDURE,BI_DB_Investors_Top10,*****/  DELETE FROM BI_DB_dbo.BI_DB_Investors_Top10 WHERE DateID = @ddINT  	IF OB
BI_DB_dbo,SP_InvestorReportTop10,SQL_STORED_PROCEDURE,BI_DB_CopyDailyData,"  ,TotalEquity FROM BI_DB_dbo.BI_DB_CopyDailyData WHERE DateID =@ddINT     	IF "
BI_DB_dbo,SP_NonUS_Logins,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,with (NOLOCK) 	JOIN BI_DB_dbo.BI_DB_CIDFirstDates fd with (NOLOCK) 		ON dc.GCID
BI_DB_dbo,SP_NonUS_Logins,SQL_STORED_PROCEDURE,BI_DB_NonUS_Logins,0   DELETE FROM  [BI_DB_dbo].[BI_DB_NonUS_Logins] WHERE DateID = @DateINT   IN
BI_DB_dbo,SP_AML_IOB_Report,SQL_STORED_PROCEDURE,BI_DB_AML_Documents_Request, = op.CID LEFT JOIN BI_DB_dbo.BI_DB_AML_Documents_Request bdadr ON pp.CID = bdadr.CID L
BI_DB_dbo,SP_AML_IOB_Report,SQL_STORED_PROCEDURE,BI_DB_AML_IOB_Report,able TRUNCATE TABLE BI_DB_dbo.BI_DB_AML_IOB_Report  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_Daily_PI_Performance_COPYDATA_RuningSideBySide,SQL_STORED_PROCEDURE,BI_DB_CopyDailyData,evel_Previous  FROM BI_DB_dbo.BI_DB_CopyDailyData bdcdd WITH (NOLOCK) WHERE bdc
BI_DB_dbo,SP_Diversification,SQL_STORED_PROCEDURE,BI_DB_CID_DailyPanel_FullData,dcdpfd.Country FROM BI_DB_dbo.BI_DB_CID_DailyPanel_FullData bdcdpfd WITH (NOLOCK)  JOIN D
BI_DB_dbo,SP_Diversification,SQL_STORED_PROCEDURE,BI_DB_Diversification,fd.CID  DELETE FROM BI_DB_dbo.BI_DB_Diversification WHERE DateID  = @ddint   INSE
BI_DB_dbo,SP_M_AffiliateScore,SQL_STORED_PROCEDURE,BI_DB_First5Actions,quity30days FROM [BI_DB_dbo].[BI_DB_First5Actions] bdfa JOIN #CID c1 ON bdfa.CI
BI_DB_dbo,SP_M_AffiliateScore,SQL_STORED_PROCEDURE,BI_DB_LTV_BI_Actual, AS Rev_30d FROM [BI_DB_dbo].[BI_DB_LTV_BI_Actual] bdlba JOIN #CID c ON bdlba.C
BI_DB_dbo,SP_M_AffiliateScore,SQL_STORED_PROCEDURE,BI_DB_CID_DailyCluster,sterDetail  FROM [BI_DB_dbo].[BI_DB_CID_DailyCluster] a JOIN #CID c ON c.CID=a.CID
BI_DB_dbo,SP_M_AffiliateScore,SQL_STORED_PROCEDURE,BI_DB_MarketingMonthlyRawData,UM(FTD) CPA FROM [BI_DB_dbo].[BI_DB_MarketingMonthlyRawData] WHERE YearMonthID = @YearMon
BI_DB_dbo,SP_M_AffiliateScore,SQL_STORED_PROCEDURE,BI_DB_AffiliateScore,***/ DELETE FROM [BI_DB_dbo].[BI_DB_AffiliateScore] WHERE YearMonth=@YearMonth  
BI_DB_dbo,SP_InvestorKPI,SQL_STORED_PROCEDURE,BI_DB_InvestorsKPI,EGIN  DELETE FROM [BI_DB_dbo].BI_DB_InvestorsKPI WHERE  DateID >= @DateID AND 
BI_DB_dbo,SP_InvestorKPI,SQL_STORED_PROCEDURE,BI_DB_CID_DailyPanel_Club,gerID INNER JOIN [BI_DB_dbo].[BI_DB_CID_DailyPanel_Club] cp WITH (NOLOCK) ON fsc.Real
Dealing_dbo,SP_DealingDashboard_Clients,SQL_STORED_PROCEDURE,Dealing_DealingDashboard_Clients,*/ DELETE FROM [Dealing_dbo].[Dealing_DealingDashboard_Clients] WHERE DateID=@DateID  INSERT
Dealing_dbo,SP_DealingDashboard_Clients,SQL_STORED_PROCEDURE,Dealing_NumberofPositionsOpened_Agg,   DELETE FROM [Dealing_dbo].[Dealing_NumberofPositionsOpened_Agg] WHERE DateID=@DateID insert 
BI_DB_dbo,SP_Risk_PayPalDepositors,SQL_STORED_PROCEDURE,BI_DB_RiskPayPalDepositors,eID   DELETE FROM  BI_DB_dbo.[BI_DB_RiskPayPalDepositors] WHERE ModificationDateID=@St
BI_DB_dbo,SP_DDR_Fact_MIMO_eMoney_Platform,SQL_STORED_PROCEDURE,BI_DB_DDR_Fact_MIMO_eMoney_Platform,RN = 1  DELETE FROM BI_DB_dbo.BI_DB_DDR_Fact_MIMO_eMoney_Platform WHERE DateID = @dateID -- sel
BI_DB_dbo,SP_H_Cashout_Performance_Monitoring,SQL_STORED_PROCEDURE,BI_DB_Cashout_Performance_Monitoring,   truncate table [BI_DB_dbo].BI_DB_Cashout_Performance_Monitoring       INSERT INTO [BI_DB_dbo]
BI_DB_dbo,SP_US_Stocks_MAU_DAU_KPI,SQL_STORED_PROCEDURE,BI_DB_US_Stocks_MAU_DAU_KPI,sert  DELETE  from  BI_DB_dbo.BI_DB_US_Stocks_MAU_DAU_KPI   WHERE Date=@Date   INSERT I
BI_DB_dbo,SP_RecurringInvestment_Positions,SQL_STORED_PROCEDURE,BI_DB_RecurringInvestment_Positions,ons  TRUNCATE TABLE BI_DB_dbo.BI_DB_RecurringInvestment_Positions  INSERT INTO BI_DB_dbo.BI_DB_
Dealing_dbo,SP_Latency_SuspiciousCIDs,SQL_STORED_PROCEDURE,Dealing_Latency_SuspiciousCIDs,   DELETE FROM [Dealing_dbo].[Dealing_Latency_SuspiciousCIDs] WHERE Date = @Date  INSERT I
BI_DB_dbo,SP_M_UK_CommissionReport_byLeverage,SQL_STORED_PROCEDURE,BI_DB_UK_CommissionReport_byLeverage,ON;  DELETE FROM [BI_DB_dbo].[BI_DB_UK_CommissionReport_byLeverage] WHERE MONTH(@dd) = CalendarM
BI_DB_dbo,SP_CMR_Phase2_CycleGap,SQL_STORED_PROCEDURE,BI_DB_CMR_Phase2_CycleGap,T)      DELETE FROM BI_DB_dbo.BI_DB_CMR_Phase2_CycleGap WHERE [Date] = @date      INS
BI_DB_dbo,SP_LTV_Multiplier_Model,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,tryID 	LEFT JOIN [BI_DB_dbo].[BI_DB_CIDFirstDates] fd WITH (NOLOCK) 		ON fd.CID
BI_DB_dbo,SP_LTV_Multiplier_Model,SQL_STORED_PROCEDURE,BI_DB_CID_DailyCluster,ents c LEFT JOIN [BI_DB_dbo].[BI_DB_CID_DailyCluster] dcl WITH (NOLOCK) ON c.RealC
BI_DB_dbo,SP_LTV_Multiplier_Model,SQL_STORED_PROCEDURE,BI_DB_CID_DailyPanel_FullData,ing monthly FROM [BI_DB_dbo].[BI_DB_CID_DailyPanel_FullData] p WITH (NOLOCK) JOIN #Client
BI_DB_dbo,SP_LTV_Multiplier_Model,SQL_STORED_PROCEDURE,BI_DB_CID_MonthlyPanel_FullData,venue_Total FROM [BI_DB_dbo].[BI_DB_CID_MonthlyPanel_FullData] p WITH (NOLOCK) JOIN #LastPo
BI_DB_dbo,SP_LTV_Multiplier_Model,SQL_STORED_PROCEDURE,BI_DB_LTV_Revenue_Multipliers,nue Multiplier Matrix ([dbo].[BI_DB_LTV_Revenue_Multipliers]) IF OBJECT_ID('tempdb..#Mult
BI_DB_dbo,SP_LTV_Multiplier_Model,SQL_STORED_PROCEDURE,BI_DB_LTV_Predictions,rageLTV8Y_C FROM [BI_DB_dbo].[BI_DB_LTV_Predictions] p GROUP BY p.FirstFundedMont
Dealing_dbo,SP_MarketMakerBoundaries,SQL_STORED_PROCEDURE,Dealing_MarketMakerBoundaries_Real, DB. Inserts into Dealing.dbo.Dealing_MarketMakerBoundaries_Real  and Dealing.dbo.Dealing_Mark
Dealing_dbo,SP_AbusersCIDs,SQL_STORED_PROCEDURE,Dealing_AbusersCIDs,ables DELETE FROM Dealing_dbo.Dealing_AbusersCIDs WHERE Date = @Date      INSER
BI_DB_dbo,SP_HighCOsAndRedeemsWithSF,SQL_STORED_PROCEDURE,BI_DB_UsageTracking_SF,M #all all1 JOIN [BI_DB_dbo].[BI_DB_UsageTracking_SF] ut WITH (NOLOCK) ON ut.CID=a
BI_DB_dbo,SP_HighCOsAndRedeemsWithSF,SQL_STORED_PROCEDURE,BI_DB_HighCOsAndRedeemsWithSF, Truncate table  [BI_DB_dbo].[BI_DB_HighCOsAndRedeemsWithSF]   INSERT INTO [BI_DB_dbo].[B
BI_DB_dbo,SP_BI_DB_ReturnCalculation,SQL_STORED_PROCEDURE,BI_DB_ReturnCalculation_Daily_Data,bdrcdd.DateID) FROM BI_DB_dbo.BI_DB_ReturnCalculation_Daily_Data bdrcdd)  /*************** Pop
BI_DB_dbo,SP_BI_DB_ReturnCalculation,SQL_STORED_PROCEDURE,BI_DB_CID_DailyCluster,c.GCID LEFT JOIN [BI_DB_dbo].[BI_DB_CID_DailyCluster] dcl ON fsc.RealCID=dcl.CID 	
BI_DB_dbo,SP_BI_DB_ReturnCalculation,SQL_STORED_PROCEDURE,BI_DB_LTV_Predictions,.ToDateID LEFT JOIN BI_DB_dbo.BI_DB_LTV_Predictions bdlp ON fsc.RealCID = bdlp.Re
BI_DB_dbo,SP_BI_DB_ReturnCalculation,SQL_STORED_PROCEDURE,BI_DB_DailyCommisionReport, #pop pop LEFT JOIN BI_DB_dbo.BI_DB_DailyCommisionReport bddcr ON pop.RealCID = bddcr.
BI_DB_dbo,SP_BI_DB_ReturnCalculation,SQL_STORED_PROCEDURE,BI_DB_KYC_Panel,pop pop  INNER JOIN BI_DB_dbo.BI_DB_KYC_Panel bdkp ON bdkp.RealCID = pop.Re
BI_DB_dbo,SP_BI_DB_ReturnCalculation,SQL_STORED_PROCEDURE,BI_DB_ReturnCalculation,  TRUNCATE TABLE [BI_DB_dbo].[BI_DB_ReturnCalculation]  INSERT INTO [BI_DB_dbo].[BI
BI_DB_dbo,SP_Affiliate_Fraud_Loss,SQL_STORED_PROCEDURE,BI_DB_Affiliate_Fraud_Loss,ID   DELETE FROM  [BI_DB_dbo].BI_DB_Affiliate_Fraud_Loss WHERE YearMonthDay=@YearMonth
BI_DB_dbo,SP_TaxReports,SQL_STORED_PROCEDURE,BI_DB_Tax_Reports_Status,------- DELETE FROM BI_DB_dbo.BI_DB_Tax_Reports_Status WHERE [Date]=@Date  INSERT IN
BI_DB_dbo,SP_CMR_Average_NDA_DOT,SQL_STORED_PROCEDURE,BI_DB_Positions_Closed_To_IBAN,ransactionType FROM BI_DB_dbo.BI_DB_Positions_Closed_To_IBAN bdpcti -- select * from BI_DB
BI_DB_dbo,SP_CMR_Average_NDA_DOT,SQL_STORED_PROCEDURE,BI_DB_Positions_Opened_From_IBAN,ransactionType from BI_DB_dbo.BI_DB_Positions_Opened_From_IBAN  bdpofi     JOIN DWH_dbo.Fact
BI_DB_dbo,SP_DailyRiskAlert,SQL_STORED_PROCEDURE,DWH_CIDsDailyRisk,as RiskScore  	FROM BI_DB_dbo.DWH_CIDsDailyRisk cdr WITH (NOLOCK) 	LEFT JOIN 
BI_DB_dbo,SP_DailyRiskAlert,SQL_STORED_PROCEDURE,BI_DB_DailyPanel_Copy,LOCK)     LEFT JOIN BI_DB_dbo.BI_DB_DailyPanel_Copy bdpd With(NOLOCK)     ON g.Pa
BI_DB_dbo,SP_DailyRiskAlert,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,ealCID LEFT JOIN [BI_DB_dbo].[BI_DB_CIDFirstDates] bdcd ON pp.RealCID=bdcd.CID 
BI_DB_dbo,SP_DailyRiskAlert,SQL_STORED_PROCEDURE,DWH_GainDaily," ,dgd.Gain_d FROM [BI_DB_dbo].DWH_GainDaily dgd WITH (NOLOCK) JOIN #PIpop"
BI_DB_dbo,SP_DailyRiskAlert,SQL_STORED_PROCEDURE,BI_DB_DailyRiskAlert,00   TRUNCATE Table BI_DB_dbo.BI_DB_DailyRiskAlert   INSERT INTO  BI_DB_dbo.BI_D
BI_DB_dbo,SP_US_Popular_Investor,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,WITH (NOLOCK)  JOIN BI_DB_dbo.BI_DB_CIDFirstDates bdcd WITH (NOLOCK)  	ON dc.Re
BI_DB_dbo,SP_US_Popular_Investor,SQL_STORED_PROCEDURE,BI_DB_CID_DailyPanel_FullData,ve FROM #pop p JOIN BI_DB_dbo.BI_DB_CID_DailyPanel_FullData bdcdpfd WITH (NOLOCK)  	ON p.
BI_DB_dbo,SP_US_Popular_Investor,SQL_STORED_PROCEDURE,BI_DB_First5Actions,acters_AboutMe FROM BI_DB_dbo.BI_DB_First5Actions f5 WITH (NOLOCK)  JOIN #pop p
BI_DB_dbo,SP_US_Popular_Investor,SQL_STORED_PROCEDURE,BI_DB_CopyDailyData, SELECT * 		   FROM BI_DB_dbo.BI_DB_CopyDailyData bdcdd WITH (NOLOCK)  		   WHE
BI_DB_dbo,SP_US_Popular_Investor,SQL_STORED_PROCEDURE,BI_DB_US_Popular_Investor,D    TRUNCATE TABLE BI_DB_dbo.BI_DB_US_Popular_Investor  INSERT INTO BI_DB_dbo.BI_DB_
BI_DB_dbo,SP_M_Active_Aff_Monthly_Region_GroupAff,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,CID) FTD    FROM [BI_DB_dbo].[BI_DB_CIDFirstDates] bdcd WITH(NOLOCK)   JOIN [DW
BI_DB_dbo,SP_M_Active_Aff_Monthly_Region_GroupAff,SQL_STORED_PROCEDURE,BI_DB_ActiveAffActualMonthly_Region_GroupAffName,*/   DELETE FROM [BI_DB_dbo].[BI_DB_ActiveAffActualMonthly_Region_GroupAffName]    WHERE Date = @StartDate  
BI_DB_dbo,SP_US_Mailing_Address_Non_US_Regulation,SQL_STORED_PROCEDURE,BI_DB_CIDFirstDates,CountryID LEFT JOIN BI_DB_dbo.BI_DB_CIDFirstDates bdcd ON bdcd.CID=dc.RealCID W
BI_DB_dbo,SP_US_Mailing_Address_Non_US_Regulation,SQL_STORED_PROCEDURE,BI_DB_US_Mailing_Address_Non_US_Regulation, #final f LEFT JOIN BI_DB_dbo.BI_DB_US_Mailing_Address_Non_US_Regulation u ON f.RealCID = u.RealCID WH
