hub_id,file,source_field,trigger_raw,trigger_normalized
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,regtech_aml_partyaddress,regtech_aml_partyaddress
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,regtech_aml_partytopartyrelation,regtech_aml_partytopartyrelation
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,regtech_aml_periodicactivityexpected,regtech_aml_periodicactivityexpected
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,regtech_aml_dict_regulation_aml,regtech_aml_dict_regulation_aml
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,regtech_aml_gen_key,regtech_aml_gen_key
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,regtech_aml_run_log,regtech_aml_run_log
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,regtech_aml_transaction_currency,regtech_aml_transaction_currency
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,aml_account_history,aml_account_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,aml_ballance_history,aml_ballance_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,aml_dnb_report,aml_dnb_report
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,aml_dnb_report_agg,aml_dnb_report_agg
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,aml_party_history,aml_party_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,aml_party_toaccount_relation_history,aml_party_toaccount_relation_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,aml_partyaddress_history,aml_partyaddress_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,aml_periodic_activity_expected_history,aml_periodic_activity_expected_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,aml_service_history,aml_service_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,PartyKey,partykey
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,PARTY_KEY,party_key
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,RECORD_DATE,record_date
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,RISK_LEVEL,risk_level
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,RiskLevel,risklevel
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,StartDate,startdate
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,EndDate,enddate
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,Aml_Row_UpdateDate,aml_row_updatedate
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,regulator submission,regulator submission
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,regulator AML,regulator aml
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,RegTech AML,regtech aml
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,DNB report,dnb report
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,triggers,Do No Business,do no business
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regtech_aml_api_riskscore,main regtech gold_regtech_aml_api_riskscore
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regtech_aml_aml_riskscore_scd,main regtech gold_regtech_aml_aml_riskscore_scd
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regtech_aml_population,main regtech gold_regtech_aml_population
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regtech_aml_partyaddress,main regtech gold_regtech_aml_partyaddress
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regtech_aml_partytopartyrelation,main regtech gold_regtech_aml_partytopartyrelation
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regtech_aml_periodicactivityexpected,main regtech gold_regtech_aml_periodicactivityexpected
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regtech_aml_dict_regulation_aml,main regtech gold_regtech_aml_dict_regulation_aml
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regtech_aml_gen_key,main regtech gold_regtech_aml_gen_key
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regtech_aml_run_log,main regtech gold_regtech_aml_run_log
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regtech_aml_transaction_currency,main regtech gold_regtech_aml_transaction_currency
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regreportdb_prod_dbo_aml_account_history,main regtech gold_regreportdb_prod_dbo_aml_account_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regreportdb_prod_dbo_aml_ballance_history,main regtech gold_regreportdb_prod_dbo_aml_ballance_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regreportdb_prod_dbo_aml_dnb_report,main regtech gold_regreportdb_prod_dbo_aml_dnb_report
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regreportdb_prod_dbo_aml_dnb_report_agg,main regtech gold_regreportdb_prod_dbo_aml_dnb_report_agg
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regreportdb_prod_dbo_aml_party_history,main regtech gold_regreportdb_prod_dbo_aml_party_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regreportdb_prod_dbo_aml_party_toaccount_relation_history,main regtech gold_regreportdb_prod_dbo_aml_party_toaccount_relation_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regreportdb_prod_dbo_aml_partyaddress_history,main regtech gold_regreportdb_prod_dbo_aml_partyaddress_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regreportdb_prod_dbo_aml_periodic_activity_expected_history,main regtech gold_regreportdb_prod_dbo_aml_periodic_activity_expected_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regreportdb_prod_dbo_aml_riskscore_scd,main regtech gold_regreportdb_prod_dbo_aml_riskscore_scd
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,required_tables,main.regtech.gold_regreportdb_prod_dbo_aml_service_history,main regtech gold_regreportdb_prod_dbo_aml_service_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,sample_questions,Current API-facing AML risk level per customer (api_riskscore),current api-facing aml risk level per customer api_riskscore
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,sample_questions,Time-series of risk level for PartyKey X (aml_riskscore_scd SCD-2 walk),time-series of risk level for partykey x aml_riskscore_scd scd-2 walk
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,sample_questions,RegTech AML population on date D — how many active customers in scope?,regtech aml population on date d how many active customers in scope
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,sample_questions,Translate CID 12345 → PartyKey via gen_key,translate cid 12345 partykey via gen_key
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,sample_questions,Per-regulator risk level distribution (join api_riskscore to dict_regulation_aml + regulation column on population),per-regulator risk level distribution join api_riskscore to dict_regulation_aml regulation column on population
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,sample_questions,DNB report — which customers are on the Do-No-Business list right now?,dnb report which customers are on the do-no-business list right now
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,sample_questions,Party-to-party relationship graph for PartyKey X,party-to-party relationship graph for partykey x
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,sample_questions,"Run log — when did the last RegTech AML pipeline run, was it successful?",run log when did the last regtech aml pipeline run was it successful
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,sample_questions,Account-history snapshot for PartyKey X over Q this year,account-history snapshot for partykey x over q this year
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-regtech-pipeline.md,sample_questions,Reconcile cmp_aml Dynamic_Risk_Classification ('High') vs aml_riskscore_scd.RiskLevel for the same customer (via gen_key bridge),reconcile cmp_aml dynamic_risk_classification high vs aml_riskscore_scd risklevel for the same customer via gen_key bridge
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,cmp_aml,cmp_aml
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,cmp_aml_risk_classification,cmp_aml_risk_classification
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,cmp_aml_risk_classification_cid_level,cmp_aml_risk_classification_cid_level
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,cmp_aml_risk_classification_cid_window_level,cmp_aml_risk_classification_cid_window_level
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,cmp_aml_risk_classification_aggregated_level,cmp_aml_risk_classification_aggregated_level
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,cmp_aml_risk_classification_aggregated_group_level,cmp_aml_risk_classification_aggregated_group_level
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,de_output_risk_classification,de_output_risk_classification
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,de_output_risk_classification_history,de_output_risk_classification_history
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,de_output_risk_classification_cysec,de_output_risk_classification_cysec
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,vw_risk_classification_history_complete,vw_risk_classification_history_complete
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,cysec_users_scores,cysec_users_scores
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,RiskCalculation.CySecScoresTemporary,riskcalculation cysecscorestemporary
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,Dynamic_Risk_Classification,dynamic_risk_classification
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,Is_High_Risk,is_high_risk
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,Is_Medium_Risk,is_medium_risk
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,Is_Low_Risk,is_low_risk
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,Is_Null_Risk,is_null_risk
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,Is_PEP,is_pep
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,Is_Sanctions_Match,is_sanctions_match
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,High_Risk_AND_No_POI,high_risk_and_no_poi
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,High_Risk_AND_No_POA,high_risk_and_no_poa
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,High_Risk_No_POI_AND_No_POA,high_risk_no_poi_and_no_poa
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,PEP_No_POI,pep_no_poi
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,PEP_No_POA,pep_no_poa
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,PEP_No_POI_AND_No_POA,pep_no_poi_and_no_poa
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,PEPNoPOIncome,pepnopoincome
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,HighRiskNoPOIncome,highrisknopoincome
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,eMoney_ClientRisk,emoney_clientrisk
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,eMoney_High_Risk_AND_No_POI,emoney_high_risk_and_no_poi
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,eMoney_High_Risk_AND_No_POA,emoney_high_risk_and_no_poa
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,Is_eMoneyClientRisk_High,is_emoneyclientrisk_high
domain-compliance-and-aml,knowledge/skills/domain-compliance-and-aml/aml-risk-scoring.md,triggers,Is_Platinum_High_Risk,is_platinum_high_risk
